accelerometer_X;accelerometer_Y;accelerometer_Z;latitude;longitude;tilt;timestamp
0.08858817;6.4956675;7.4102807;0.0;0.0;41;39
-0.028731298;6.543553;7.290567;0.0;0.0;42;88
-0.07901107;6.488485;7.3025384;0.0;0.0;42;127
0.057462595;6.591439;7.415069;0.0;0.0;42;169
0.18914771;6.4573593;7.2809896;0.0;0.0;42;208
0.21069619;6.5555243;7.4198575;0.0;0.0;41;246
0.20351335;6.737489;7.350424;0.0;0.0;43;286
0.10055954;6.737489;7.3600006;0.0;0.0;42;327
-0.0047885496;6.567496;7.3647895;0.0;0.0;42;367
-0.0071828244;6.524399;7.3169036;0.0;0.0;42;407
0.0071828244;6.466936;7.3001437;0.0;0.0;42;447
0.15562786;6.4693303;7.328875;0.0;0.0;41;494
0.23942748;6.529187;7.3480296;0.0;0.0;42;526
0.22506183;6.6704497;7.3815494;0.0;0.0;42;567
0.19633053;6.7470665;7.3576064;0.0;0.0;43;608
-0.019154198;6.5818615;7.3863378;0.0;0.0;42;647
-0.043096945;6.5363703;7.412675;0.0;0.0;41;689
0.014365649;6.4956675;7.3600006;0.0;0.0;41;727
0.021548472;6.529187;7.3312693;0.0;0.0;42;770
0.18914771;6.577073;7.257047;0.0;0.0;42;810
0.28731298;6.5818615;7.312115;0.0;0.0;42;848
0.1699935;6.699181;7.285778;0.0;0.0;43;888
0.14365649;6.682421;7.3671837;0.0;0.0;42;930
-0.009577099;6.596227;7.393521;0.0;0.0;42;968
-0.038308397;6.531582;7.3671837;0.0;0.0;42;1010
0.011971374;6.510033;7.290567;0.0;0.0;42;1048
0.18435916;6.543553;7.307327;0.0;0.0;42;1088
0.1340794;6.5483418;7.2785954;0.0;0.0;42;1129
0.1987248;6.7063637;7.379155;0.0;0.0;42;1169
0.12210801;6.7805862;7.345635;0.0;0.0;43;1210
-0.045491222;6.591439;7.355212;0.0;0.0;42;1249
0.0071828244;6.543553;7.3743663;0.0;0.0;42;1289
0.009577099;6.488485;7.3480296;0.0;0.0;41;1326
0.062251143;6.490879;7.3145094;0.0;0.0;42;1368
0.19154198;6.4597535;7.292961;0.0;0.0;42;1407
0.19633053;6.6201696;7.3216925;0.0;0.0;42;1451
0.20111908;6.6776323;7.3025384;0.0;0.0;42;1490
0.15802214;6.7398834;7.345635;0.0;0.0;43;1529
-0.04070267;6.5794673;7.4102807;0.0;0.0;42;1571
-0.062251143;6.5004563;7.3815494;0.0;0.0;41;1613
0.047885496;6.5387645;7.3767605;0.0;0.0;42;1650
0.0670397;6.517216;7.2977495;0.0;0.0;42;1691
0.14126222;6.5746784;7.2378926;0.0;0.0;42;1731
0.17957062;6.65369;7.3600006;0.0;0.0;42;1770
0.06943397;6.742278;7.2977495;0.0;0.0;43;1808
0.014365649;6.6800265;7.3815494;0.0;0.0;42;1850
-0.04070267;6.5603127;7.4102807;0.0;0.0;42;1889
-0.026337024;6.4860907;7.355212;0.0;0.0;41;1929
0.07422252;6.531582;7.326481;0.0;0.0;42;1970
0.14365649;6.531582;7.2594414;0.0;0.0;42;2009
0.16041641;6.6153812;7.2785954;0.0;0.0;42;2050
0.16759923;6.742278;7.2618356;0.0;0.0;43;2091
0.102953814;6.7303066;7.393521;0.0;0.0;42;2131
-0.031125572;6.572284;7.3600006;0.0;0.0;42;2169
-0.038308397;6.483696;7.3815494;0.0;0.0;41;2209
0.011971374;6.4932733;7.3671837;0.0;0.0;41;2251
0.08140534;6.5052447;7.2762012;0.0;0.0;42;2289
0.21787901;6.5818615;7.283384;0.0;0.0;42;2331
0.20351335;6.6249585;7.3384523;0.0;0.0;42;2372
0.102953814;6.7303066;7.3743663;0.0;0.0;42;2410
0.016759925;6.6704497;7.309721;0.0;0.0;42;2450
-0.083799616;6.5028505;7.407886;0.0;0.0;41;2489
-0.047885496;6.5555243;7.429435;0.0;0.0;41;2530
0.047885496;6.5196104;7.3001437;0.0;0.0;42;2570
0.14365649;6.5124273;7.2977495;0.0;0.0;42;2609
0.20111908;6.632141;7.3312693;0.0;0.0;42;2651
0.2681588;6.6800265;7.326481;0.0;0.0;42;2691
0.12689656;6.7662206;7.3169036;0.0;0.0;43;2731
0.021548472;6.5842557;7.4030976;0.0;0.0;42;2770
