latitude;longitude;timestamp
0.0;0.0;79551
0.0;0.0;234035
0.0;0.0;340578
0.0;0.0;341742
0.0;0.0;343959
0.0;0.0;500491
0.0;0.0;502568
0.0;0.0;550155
0.0;0.0;581534
0.0;0.0;625321
0.0;0.0;631171
0.0;0.0;642011
0.0;0.0;658209
0.0;0.0;675049
0.0;0.0;684472
0.0;0.0;707908
0.0;0.0;726145
0.0;0.0;731681
0.0;0.0;742236
0.0;0.0;752307
0.0;0.0;760809
0.0;0.0;813954
0.0;0.0;823277
0.0;0.0;918488
0.0;0.0;926623
0.0;0.0;930321
0.0;0.0;935939
0.0;0.0;938916
