accelerometer_X;accelerometer_Y;accelerometer_Z;latitude;longitude;tilt;timestamp
0.46927786;7.518023;6.423839;0.0;0.0;50;35
0.6943397;7.513234;6.431022;0.0;0.0;50;70
0.4166038;7.685622;6.56989;0.0;0.0;50;111
0.3519584;7.5299945;6.6273527;0.0;0.0;49;152
0.64166564;7.4030976;6.5004563;0.0;0.0;49;190
0.8475733;7.283384;6.4190507;0.0;0.0;49;231
1.1660118;7.2762012;6.28976;0.0;0.0;50;271
1.0798179;7.4030976;6.4405994;0.0;0.0;49;310
0.85236186;7.49408;6.428628;0.0;0.0;50;352
0.59378016;7.597034;6.471725;0.0;0.0;50;389
0.44294083;7.5587254;6.474119;0.0;0.0;49;431
0.35914123;7.4438004;6.5363703;0.0;0.0;49;471
0.6895511;7.407886;6.4956675;0.0;0.0;49;513
0.9313729;7.273807;6.404685;0.0;0.0;49;557
1.1803775;7.391126;6.23948;0.0;0.0;50;591
1.0846065;7.3671837;6.421445;0.0;0.0;49;632
0.8140534;7.5323887;6.349617;0.0;0.0;50;672
0.5794145;7.5826683;6.5148215;0.0;0.0;49;713
0.505192;7.458166;6.4334164;0.0;0.0;49;755
0.45012367;7.371972;6.593833;0.0;0.0;48;791
0.6847626;7.3001437;6.481302;0.0;0.0;49;833
0.9337672;7.3600006;6.5148215;0.0;0.0;49;873
1.0941836;7.345635;6.2873654;0.0;0.0;50;912
1.0271438;7.3432407;6.3759537;0.0;0.0;49;954
0.7326481;7.597034;6.4525704;0.0;0.0;50;992
0.5411061;7.556331;6.4573593;0.0;0.0;50;1032
0.45491222;7.5299945;6.4621477;0.0;0.0;49;1076
0.54828894;7.412675;6.4956675;0.0;0.0;49;1114
0.8140534;7.3169036;6.361588;0.0;0.0;49;1155
0.9864412;7.307327;6.4166565;0.0;0.0;49;1194
1.1013664;7.336058;6.3903193;0.0;0.0;49;1233
0.86193895;7.415069;6.483696;0.0;0.0;49;1274
0.7685622;7.6090055;6.4190507;0.0;0.0;50;1316
0.45251793;7.5084457;6.471725;0.0;0.0;49;1352
0.38308397;7.5228114;6.5579185;0.0;0.0;49;1392
0.6943397;7.312115;6.428628;0.0;0.0;49;1434
0.81165916;7.352818;6.474119;0.0;0.0;49;1473
1.036721;7.3240867;6.3807425;0.0;0.0;49;1512
1.1133378;7.312115;6.411868;0.0;0.0;49;1555
0.83081335;7.5898514;6.4501762;0.0;0.0;50;1592
0.6488485;7.5323887;6.488485;0.0;0.0;49;1635
0.4932206;7.5874567;6.490879;0.0;0.0;50;1673
0.37590113;7.515629;6.5794673;0.0;0.0;49;1712
0.6249057;7.345635;6.466936;0.0;0.0;49;1753
