accelerometer_X;accelerometer_Y;accelerometer_Z;latitude;longitude;tilt;timestamp
0.85236186;7.120573;6.7638264;0.0;0.0;47;35
0.6273;7.127756;6.7231236;0.0;0.0;47;70
0.76616794;7.1828246;6.648901;0.0;0.0;47;113
0.84039044;7.2211328;6.533976;0.0;0.0;48;151
0.6943397;7.328875;6.648901;0.0;0.0;48;190
0.55786604;7.4007034;6.6608725;0.0;0.0;48;232
0.52674043;7.3169036;6.6584783;0.0;0.0;48;271
0.45012367;7.1995845;6.735095;0.0;0.0;47;311
0.50758624;7.101419;6.7829804;0.0;0.0;46;352
0.7398309;7.1229677;6.742278;0.0;0.0;47;390
0.7637737;7.190007;6.6177754;0.0;0.0;48;431
0.69673395;7.2211328;6.5794673;0.0;0.0;48;471
0.62251145;7.4102807;6.6345353;0.0;0.0;48;510
0.5889916;7.3815494;6.694392;0.0;0.0;48;554
0.4740664;7.2714124;6.6872096;0.0;0.0;47;593
0.53392327;7.0942364;6.797346;0.0;0.0;46;633
0.6440599;7.084659;6.7566433;0.0;0.0;46;673
0.71588814;7.1301503;6.6800265;0.0;0.0;47;714
0.7398309;7.206767;6.5651016;0.0;0.0;48;754
0.6392714;7.379155;6.6417184;0.0;0.0;48;793
0.5889916;7.4222517;6.6225643;0.0;0.0;48;835
0.56744313;7.345635;6.691998;0.0;0.0;48;874
0.47167215;7.1971903;6.7566433;0.0;0.0;47;916
0.54828894;7.1540933;6.7829804;0.0;0.0;47;954
0.7039168;7.118179;6.7231236;0.0;0.0;47;992
0.73743665;7.190007;6.6441126;0.0;0.0;47;1033
0.7446195;7.228316;6.593833;0.0;0.0;48;1073
0.66800267;7.3049326;6.6608725;0.0;0.0;48;1115
0.56265455;7.407886;6.648901;0.0;0.0;48;1153
0.5865973;7.350424;6.632141;0.0;0.0;48;1197
0.49082634;7.1924014;6.715941;0.0;0.0;47;1235
0.5123748;7.1301503;6.771009;0.0;0.0;47;1274
0.6081458;7.1109962;6.7303066;0.0;0.0;47;1316
0.77574503;7.187613;6.6632667;0.0;0.0;47;1354
0.7446195;7.2522583;6.605804;0.0;0.0;48;1393
0.66321415;7.371972;6.63693;0.0;0.0;48;1435
0.68236834;7.369578;6.648901;0.0;0.0;48;1472
0.53392327;7.3216925;6.6584783;0.0;0.0;48;1514
0.4740664;7.187613;6.7255177;0.0;0.0;47;1554
0.5458947;7.118179;6.7638264;0.0;0.0;47;1593
0.6296943;7.151699;6.708758;0.0;0.0;47;1634
0.75180227;7.142122;6.6632667;0.0;0.0;47;1674
0.70631105;7.273807;6.646507;0.0;0.0;48;1715
0.6296943;7.3839436;6.6704497;0.0;0.0;48;1755
0.67279124;7.369578;6.589044;0.0;0.0;48;1797
0.5506832;7.3001437;6.682421;0.0;0.0;48;1835
0.4740664;7.18043;6.7231236;0.0;0.0;47;1875
0.5770202;7.118179;6.7877693;0.0;0.0;46;1915
0.65363705;7.1540933;6.6967864;0.0;0.0;47;1953
0.7350424;7.18043;6.656084;0.0;0.0;47;1999
0.75659084;7.2091613;6.63693;0.0;0.0;48;2036
0.6392714;7.3863378;6.6848154;0.0;0.0;48;2073
0.6440599;7.3408465;6.651295;0.0;0.0;48;2117
0.531529;7.3145094;6.6225643;0.0;0.0;48;2157
0.4740664;7.185219;6.751855;0.0;0.0;47;2194
0.51955765;7.1133904;6.691998;0.0;0.0;47;2233
0.38308397;6.9003;6.7901635;0.0;0.0;46;2274
0.34477556;7.379155;6.9649453;0.0;0.0;47;2314
0.85236186;7.24747;6.5363703;0.0;0.0;48;2351
0.8284191;7.398309;6.742278;0.0;0.0;48;2393
0.7685622;7.407886;6.4765134;0.0;0.0;49;2431
0.42378664;7.2618356;6.7255177;0.0;0.0;47;2471
0.55307746;7.103813;6.742278;0.0;0.0;47;2513
0.6464542;7.0870533;6.7853746;0.0;0.0;46;2552
0.70870537;7.1588817;6.7063637;0.0;0.0;47;2593
0.58420306;7.3600006;6.93382;0.0;0.0;47;2633
0.6177229;7.328875;6.7063637;0.0;0.0;48;2674
0.7134939;7.352818;6.7470665;0.0;0.0;48;2714
0.71588814;7.362395;6.567496;0.0;0.0;48;2754
0.40463245;7.1947956;6.6680555;0.0;0.0;47;2795
0.55786604;7.082265;6.804529;0.0;0.0;46;2832
0.5889916;7.058322;6.665661;0.0;0.0;47;2873
0.57462597;7.1924014;6.775798;0.0;0.0;47;2912
0.7446195;7.3863378;6.605804;0.0;0.0;48;2952
0.7302538;7.4102807;6.529187;0.0;0.0;49;2995
0.5411061;7.3480296;6.7207294;0.0;0.0;48;3031
0.52913475;7.24747;6.6800265;0.0;0.0;47;3074
0.43815228;7.1133904;6.7997403;0.0;0.0;46;3114
0.6368771;7.0726876;6.6608725;0.0;0.0;47;3152
0.6943397;7.1971903;6.6632667;0.0;0.0;47;3201
0.6608198;7.2019787;6.6225643;0.0;0.0;48;3234
0.64166564;7.391126;6.6872096;0.0;0.0;48;3272
0.679974;7.4366174;6.694392;0.0;0.0;48;3312
0.5961744;7.336058;6.596227;0.0;0.0;48;3352
0.45491222;7.204373;6.8165;0.0;0.0;47;3393
0.6057515;7.067899;6.7303066;0.0;0.0;47;3432
0.679974;7.161276;6.6345353;0.0;0.0;47;3474
0.723071;7.120573;6.6153812;0.0;0.0;47;3511
0.65363705;7.309721;6.689604;0.0;0.0;48;3555
0.5602603;7.407886;6.737489;0.0;0.0;48;3593
0.6560313;7.4030976;6.6010156;0.0;0.0;48;3632
0.54828894;7.2618356;6.732701;0.0;0.0;47;3674
0.600963;7.151699;6.6704497;0.0;0.0;47;3714
0.6608198;7.0607166;6.768615;0.0;0.0;46;3753
0.67757976;7.125362;6.7015753;0.0;0.0;47;3793
0.70870537;7.2019787;6.6632667;0.0;0.0;47;3835
0.7015225;7.3001437;6.672844;0.0;0.0;48;3873
0.600963;7.4270406;6.5986214;0.0;0.0;48;3914
0.56265455;7.393521;6.6848154;0.0;0.0;48;3955
0.5411061;7.2211328;6.6872096;0.0;0.0;47;3995
0.52913475;7.063111;6.7470665;0.0;0.0;46;4033
0.50998056;7.1157846;6.7566433;0.0;0.0;47;4076
0.79250497;7.151699;6.665661;0.0;0.0;47;4113
0.76137936;7.2762012;6.6417184;0.0;0.0;48;4155
0.7901107;7.355212;6.6417184;0.0;0.0;48;4195
0.6201172;7.3001437;6.761432;0.0;0.0;47;4233
0.22506183;7.3025384;6.854809;0.0;0.0;47;4273
0.38787252;7.312115;6.9218483;0.0;0.0;47;4314
0.6703969;7.2163444;6.8093176;0.0;0.0;47;4356
0.6703969;7.1588817;6.7135468;0.0;0.0;47;4394
0.6464542;7.151699;6.6584783;0.0;0.0;47;4436
0.6847626;7.266624;6.577073;0.0;0.0;48;4477
0.72546524;7.3480296;6.6177754;0.0;0.0;48;4515
0.6392714;7.3767605;6.6417184;0.0;0.0;48;4556
0.45251793;7.2091613;6.7255177;0.0;0.0;47;4594
0.4860378;7.1780357;6.7877693;0.0;0.0;47;4633
0.7110996;7.0295906;6.60341;0.0;0.0;47;4675
0.81644773;6.936214;6.3975024;0.0;0.0;48;4714
0.7733508;6.926637;6.5004563;0.0;0.0;47;4756
0.7350424;7.2091613;6.596227;0.0;0.0;48;4797
0.4740664;7.431829;6.708758;0.0;0.0;48;4838
0.31125572;7.6640735;6.8667803;0.0;0.0;48;4874
0.16281068;7.6018224;6.8428373;0.0;0.0;48;4916
0.24182175;7.458166;6.9649453;0.0;0.0;47;4957
0.5865973;7.0966306;6.8667803;0.0;0.0;46;4994
0.9194015;6.893117;6.63693;0.0;0.0;46;5037
0.82123625;6.976917;6.639324;0.0;0.0;47;5076
0.818842;7.3647895;6.5579185;0.0;0.0;48;5119
0.5650489;7.6066113;6.5818615;0.0;0.0;49;5158
0.3519584;7.398309;7.1588817;0.0;0.0;46;5196
0.30886146;7.23071;6.689604;0.0;0.0;47;5238
0.047885496;7.067899;7.0128307;0.0;0.0;45;5276
0.6560313;7.233104;6.7039695;0.0;0.0;47;5316
0.9601042;7.0128307;6.60341;0.0;0.0;47;5356
0.7637737;7.2522583;6.567496;0.0;0.0;48;5396
0.600963;7.448589;6.507639;0.0;0.0;49;5436
0.6703969;7.412675;6.550736;0.0;0.0;49;5475
0.43575802;7.190007;6.672844;0.0;0.0;47;5516
0.35674694;7.0894475;6.7303066;0.0;0.0;47;5555
0.45491222;7.0559278;6.794952;0.0;0.0;46;5595
0.70870537;7.0511394;6.651295;0.0;0.0;47;5637
0.85954463;7.328875;6.5986214;0.0;0.0;48;5677
0.5411061;7.4007034;6.771009;0.0;0.0;48;5718
0.6057515;7.429435;6.5794673;0.0;0.0;49;5758
0.6464542;7.3312693;6.5627074;0.0;0.0;48;5796
0.5147691;7.0942364;6.778192;0.0;0.0;46;5838
0.5411061;7.0176196;6.7734036;0.0;0.0;46;5879
0.6368771;7.1109962;6.775798;0.0;0.0;46;5918
0.6488485;7.240287;6.60341;0.0;0.0;48;5959
0.54350036;7.388732;6.804529;0.0;0.0;47;5998
0.50758624;7.450983;6.6704497;0.0;0.0;48;6037
0.6488485;7.3145094;6.612987;0.0;0.0;48;6078
0.4836435;7.144516;6.651295;0.0;0.0;47;6122
0.56744313;7.099025;6.778192;0.0;0.0;46;6158
0.68236834;7.108602;6.6872096;0.0;0.0;47;6200
0.6105401;7.223527;6.7231236;0.0;0.0;47;6241
0.64166564;7.269018;6.6201696;0.0;0.0;48;6278
0.5913859;7.4414062;6.6632667;0.0;0.0;48;6319
0.53871185;7.398309;6.6345353;0.0;0.0;48;6358
0.505192;7.257047;6.742278;0.0;0.0;47;6397
0.5411061;7.1947956;6.7446723;0.0;0.0;47;6437
