latitude;longitude;timestamp
0.0;0.0;17646
0.0;0.0;32198
0.0;0.0;60464
0.0;0.0;65399
0.0;0.0;68976
0.0;0.0;96607
0.0;0.0;99506
0.0;0.0;103810
0.0;0.0;105872
0.0;0.0;114006
0.0;0.0;115529
0.0;0.0;119251
0.0;0.0;124669
0.0;0.0;130415
0.0;0.0;132389
0.0;0.0;140279
0.0;0.0;181065
0.0;0.0;185203
0.0;0.0;187630
0.0;0.0;207558
0.0;0.0;229865
0.0;0.0;271746
0.0;0.0;364017
0.0;0.0;414665
0.0;0.0;421628
0.0;0.0;427848
0.0;0.0;475037
