accelerometer_X;accelerometer_Y;accelerometer_Z;latitude;longitude;tilt;timestamp
1.5658557;7.020014;6.8715687;0.0;0.0;46;40
0.7039168;7.1995845;6.804529;0.0;0.0;47;102
0.71588814;7.1732473;6.689604;0.0;0.0;47;136
0.7134939;7.2522583;6.5842557;0.0;0.0;48;170
0.9026416;7.2426815;6.55313;0.0;0.0;48;212
0.85954463;7.3240867;6.646507;0.0;0.0;48;250
0.888276;7.3671837;6.761432;0.0;0.0;48;291
0.818842;7.333664;6.751855;0.0;0.0;48;330
0.60335726;7.2785954;6.639324;0.0;0.0;48;370
0.5818088;7.228316;6.7135468;0.0;0.0;47;411
0.6895511;7.211556;6.6177754;0.0;0.0;48;451
0.8475733;7.228316;6.6872096;0.0;0.0;47;491
0.9577099;7.309721;6.5555243;0.0;0.0;48;538
0.90503585;7.3743663;6.7135468;0.0;0.0;48;571
0.75180227;7.1924014;6.6967864;0.0;0.0;47;623
0.8667275;7.328875;6.550736;-22.95301650483177;-43.17706027346507;48;671
0.80687064;7.3743663;6.6608725;-22.95301650483177;-43.17706027346507;48;711
0.89067024;7.391126;6.6584783;-22.95301650483177;-43.17706027346507;48;750
0.723071;7.283384;6.7207294;-22.95301650483177;-43.17706027346507;47;791
0.6488485;7.266624;6.7446723;-22.95301650483177;-43.17706027346507;47;833
0.69194543;7.249864;6.715941;-22.95301650483177;-43.17706027346507;47;871
0.7829279;7.228316;6.665661;-22.95301650483177;-43.17706027346507;47;909
0.91461295;7.2714124;6.6177754;-22.95301650483177;-43.17706027346507;48;953
0.7901107;7.412675;6.6081986;-22.95301650483177;-43.17706027346507;48;990
0.8332076;7.391126;6.7279124;-22.95301650483177;-43.17706027346507;48;1033
0.8092649;7.2977495;6.7734036;-22.95301650483177;-43.17706027346507;47;1083
0.82123625;7.333664;6.5794673;-22.95301650483177;-43.17706027346507;48;1134
0.82602483;7.431829;6.691998;-22.95301650483177;-43.17706027346507;48;1169
0.8379962;7.407886;6.6273527;-22.95301650483177;-43.17706027346507;48;1209
0.6847626;7.3049326;6.7039695;-22.95301650483177;-43.17706027346507;48;1252
