accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	realtime
0.11971374	6.943397	6.981705	0.0	0.0	45	3516	12:36:50
0.08619389	6.969734	6.9098773	0.0	0.0	45	3557	12:36:50
0.12450229	7.108602	6.9290314	0.0	0.0	46	3596	12:36:50
0.17478207	7.1397276	6.9098773	0.0	0.0	46	3637	12:36:50
0.08140534	7.187613	6.9505796	0.0	0.0	46	3677	12:36:50
-0.052674048	6.9314256	6.9840994	0.0	0.0	45	3716	12:36:50
-0.0071828244	7.003254	7.082265	0.0	0.0	45	3759	12:36:50
0.14126222	6.8452315	6.9146657	0.0	0.0	45	3797	12:36:50
0.42618093	6.7877693	6.8524146	0.0	0.0	45	3835	12:36:50
0.14365649	7.1995845	6.8787518	0.0	0.0	46	3875	12:36:50
0.117319465	7.065505	6.9050884	0.0	0.0	46	3917	12:36:50
0.08140534	7.0798707	7.067899	0.0	0.0	45	3957	12:36:50
-0.045491222	6.8907228	6.969734	0.0	0.0	45	3996	12:36:50
0.026337024	6.9912825	6.8667803	0.0	0.0	46	4035	12:36:51
0.09337672	6.8356547	7.0152254	0.0	0.0	44	4077	12:36:51
0.1699935	7.020014	6.9888883	0.0	0.0	45	4116	12:36:51
0.076616794	7.2019787	7.003254	0.0	0.0	46	4160	12:36:51
-0.1340794	7.204373	7.048745	0.0	0.0	46	4195	12:36:51
-0.117319465	7.0607166	7.0559278	0.0	0.0	45	4235	12:36:51
-0.031125572	6.924243	7.065505	0.0	0.0	44	4275	12:36:51
-0.0047885496	6.854809	6.8452315	0.0	0.0	45	4314	12:36:51
0.16759923	6.811712	6.88354	0.0	0.0	45	4356	12:36:51
0.38068968	6.960157	6.751855	0.0	0.0	46	4397	12:36:51
0.2466103	7.16367	6.9290314	0.0	0.0	46	4435	12:36:51
0.07901107	7.190007	6.960157	0.0	0.0	46	4475	12:36:51
-0.105348095	7.108602	7.0080423	0.0	0.0	45	4516	12:36:51
-0.15323359	7.0511394	7.0511394	0.0	0.0	45	4556	12:36:51
-0.14605077	7.048745	6.9912825	0.0	0.0	45	4597	12:36:51
-0.09577099	7.024802	6.924243	0.0	0.0	45	4636	12:36:51
0.009577099	7.103813	7.0511394	0.0	0.0	45	4676	12:36:51
0.15323359	7.0870533	7.1325445	0.0	0.0	45	4716	12:36:51
0.057462595	7.1349387	6.986494	0.0	0.0	46	4756	12:36:51
0.014365649	6.876357	6.93382	0.0	0.0	45	4796	12:36:51
0.11013664	6.979311	6.9888883	0.0	0.0	45	4834	12:36:51
0.12210801	6.9553685	6.893117	0.0	0.0	45	4877	12:36:51
0.13647367	6.996071	6.9122715	0.0	0.0	45	4916	12:36:51
0.15562786	7.127756	6.979311	0.0	0.0	46	4957	12:36:51
0.15323359	7.1325445	6.8883286	0.0	0.0	46	4996	12:36:51
0.04070267	7.063111	7.0128307	0.0	0.0	45	5038	12:36:52
-0.057462595	6.952974	6.9074826	0.0	0.0	45	5076	12:36:52
-0.014365649	6.9481854	7.0511394	0.0	0.0	45	5115	12:36:52
0.023942748	6.943397	6.8955116	0.0	0.0	45	5155	12:36:52
0.102953814	6.952974	6.8476257	0.0	0.0	45	5194	12:36:52
0.019154198	7.0702934	6.7853746	0.0	0.0	46	5237	12:36:52
0.009577099	7.3312693	6.9553685	0.0	0.0	47	5275	12:36:52
-0.105348095	7.0080423	7.082265	0.0	0.0	45	5315	12:36:52
-0.13647367	6.9098773	7.249864	0.0	0.0	44	5358	12:36:52
0.045491222	6.9745226	7.041562	0.0	0.0	45	5396	12:36:52
0.1987248	6.8332605	6.8069234	0.0	0.0	45	5440	12:36:52
0.26097596	6.962551	6.818895	0.0	0.0	46	5476	12:36:52
0.21309046	7.0870533	6.7063637	0.0	0.0	47	5516	12:36:52
0.07901107	7.0870533	7.0104365	0.0	0.0	45	5558	12:36:52
-0.16759923	7.1971903	6.9457912	0.0	0.0	46	5594	12:36:52
-0.083799616	6.9888883	7.125362	0.0	0.0	44	5637	12:36:52
