latitude;longitude;timestamp
0.0;0.0;29965
0.0;0.0;48032
0.0;0.0;72948
0.0;0.0;89825
0.0;0.0;117152
0.0;0.0;117764
0.0;0.0;142113
0.0;0.0;197596
0.0;0.0;206197
0.0;0.0;231386
0.0;0.0;271074
0.0;0.0;294563
0.0;0.0;300005
0.0;0.0;311468
0.0;0.0;325763
0.0;0.0;360622
0.0;0.0;363611
0.0;0.0;372409
0.0;0.0;377991
0.0;0.0;392218
0.0;0.0;396066
0.0;0.0;420062
0.0;0.0;437047
0.0;0.0;458958
0.0;0.0;469957
0.0;0.0;477855
0.0;0.0;482961
0.0;0.0;489071
0.0;0.0;498680
