accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	realtime
-0.23942748	8.628966	4.9705143	-22.930059	-42.4814457	60	2416	11:47:44
-0.4668836	8.827691	5.174028	-22.930059	-42.4814457	60	2454	11:47:44
-0.4668836	8.655303	4.8412237	-22.930059	-42.4814457	61	2507	11:47:44
-0.6440599	8.717555	4.199558	-22.930059	-42.4814457	64	2554	11:47:44
-0.37350687	8.626573	4.8843207	-22.930059	-42.4814457	61	2593	11:47:44
-0.55786604	8.909097	4.8915033	-22.930059	-42.4814457	61	2636	11:47:44
-0.55786604	8.81572	4.2642035	-22.930059	-42.4814457	64	2674	11:47:44
-0.51716334	8.693612	5.0591025	-22.930059	-42.4814457	60	2716	11:47:44
-0.6751855	8.734315	4.843618	-22.930059	-42.4814457	61	2756	11:47:44
-0.5985687	8.9498	4.573065	-22.930059	-42.4814457	63	2795	11:47:44
-0.51716334	8.475733	5.008823	-22.930059	-42.4814457	59	2836	11:47:44
-0.5770202	8.865999	4.889109	-22.930059	-42.4814457	61	2875	11:47:44
-0.6273	8.73192	4.0582957	-22.930059	-42.4814457	65	2915	11:47:44
-0.40223816	8.616995	5.1093826	-22.930059	-42.4814457	59	2956	11:47:44
-0.54350036	8.660092	4.537151	-22.930059	-42.4814457	62	2997	11:47:44
-0.55786604	8.887548	4.163644	-22.930059	-42.4814457	65	3035	11:47:45
-0.47885495	8.657698	5.0638914	-22.930059	-42.4814457	60	3075	11:47:45
-0.5650489	8.937828	4.922629	-22.930059	-42.4814457	61	3113	11:47:45
-0.67757976	8.858817	4.695173	-22.930059	-42.4814457	62	3156	11:47:45
-0.409421	8.581081	4.982486	-22.930059	-42.4814457	60	3197	11:47:45
-0.52913475	8.8085375	4.5060253	-22.930059	-42.4814457	63	3237	11:47:45
-0.45012367	9.081485	4.563488	-22.930059	-42.4814457	63	3274	11:47:45
-0.59378016	8.770228	4.929812	-22.930059	-42.4814457	61	3313	11:47:45
-0.54350036	8.873182	5.111777	-22.930059	-42.4814457	60	3354	11:47:45
-0.67279124	8.870789	4.9944572	-22.930059	-42.4814457	61	3395	11:47:45
-0.42378664	8.379962	4.659259	-22.930059	-42.4814457	61	3436	11:47:45
-0.3974496	8.887548	4.747847	-22.930059	-42.4814457	62	3473	11:47:45
-0.75180227	8.921068	4.819675	-22.930059	-42.4814457	62	3516	11:47:45
-0.81165916	8.348836	4.6927786	-22.930059	-42.4814457	61	3556	11:47:45
-0.8332076	8.432636	4.5347567	-22.930059	-42.4814457	62	3594	11:47:45
-0.83081335	8.540379	3.9984388	-22.930059	-42.4814457	65	3634	11:47:45
-0.49800915	8.564321	4.7693954	-22.930059	-42.4814457	61	3675	11:47:45
-0.32083282	9.119793	4.889109	-22.930059	-42.4814457	62	3714	11:47:45
-0.16759923	9.136553	4.532362	-22.930059	-42.4814457	64	3754	11:47:45
0.105348095	8.995291	5.073468	-22.930059	-42.4814457	61	3797	11:47:45
-0.12689656	8.736709	5.279376	-22.930059	-42.4814457	59	3837	11:47:45
-0.39505535	8.763046	5.047131	-22.930059	-42.4814457	60	3873	11:47:45
-0.45730647	8.882759	5.025583	-22.930059	-42.4814457	61	3917	11:47:45
-0.8379962	8.901914	5.322473	-22.930059	-42.4814457	59	3955	11:47:45
-0.9385557	8.9976845	4.470111	-22.930059	-42.4814457	64	3995	11:47:45
-0.8547561	9.0288105	4.786155	-22.930059	-42.4814457	62	4037	11:47:46
-0.9074302	8.760652	4.5251794	-22.930059	-42.4814457	63	4075	11:47:46
-0.7685622	8.8324795	4.4030714	-22.930059	-42.4814457	64	4116	11:47:46
-0.6081458	8.466156	4.235472	-22.930059	-42.4814457	63	4156	11:47:46
-0.4932206	8.655303	4.9441776	-22.930059	-42.4814457	60	4195	11:47:46
-0.4668836	8.523619	4.242655	-22.930059	-42.4814457	64	4233	11:47:46
-0.14365649	8.686429	4.5970078	-22.930059	-42.4814457	62	4276	11:47:46
-0.25139886	7.6473136	4.0199876	-22.930059	-42.4814457	62	4317	11:47:46
-0.11492519	8.930645	6.529187	-22.930059	-42.4814457	54	4354	11:47:46
0.76137936	8.279403	5.830059	-22.930059	-42.4814457	55	4394	11:47:46
-0.2083019	8.660092	4.903475	-22.930059	-42.4814457	60	4434	11:47:46
-1.1899546	8.810931	5.38233	-22.930059	-42.4814457	59	4474	11:47:46
-0.30646718	8.61939	5.1859994	-22.930059	-42.4814457	59	4513	11:47:46
-0.56744313	9.0288105	4.333637	-22.930059	-42.4814457	64	4554	11:47:46
-1.1827718	9.052753	4.2139235	-22.930059	-42.4814457	65	4595	11:47:46
-0.31365	8.763046	4.0918155	-22.930059	-42.4814457	65	4632	11:47:46
-0.33759275	8.818114	4.824464	-22.930059	-42.4814457	61	4671	11:47:46
-0.43815228	8.549955	5.176422	-22.930059	-42.4814457	59	4711	11:47:46
-0.057462595	8.13814	4.558699	-22.930059	-42.4814457	61	4755	11:47:46
-0.22506183	8.806143	4.6927786	-22.930059	-42.4814457	62	4793	11:47:46
-1.1564348	9.189227	5.2290964	-22.930059	-42.4814457	61	4835	11:47:46
-0.68236834	8.839663	3.929005	-22.930059	-42.4814457	66	4877	11:47:46
-1.089395	9.332883	4.235472	-22.930059	-42.4814457	66	4916	11:47:46
-1.0486923	9.004868	4.747847	-22.930059	-42.4814457	62	4954	11:47:46
-1.5586729	8.966559	4.2019525	-22.930059	-42.4814457	65	4998	11:47:46
-0.52913475	8.820508	5.150085	-22.930059	-42.4814457	60	5034	11:47:47
0.7446195	8.499676	5.7630196	-22.930059	-42.4814457	56	5077	11:47:47
1.185166	8.413482	3.7159145	-22.930059	-42.4814457	66	5117	11:47:47
0.91461295	8.945011	4.7957325	-22.930059	-42.4814457	62	5154	11:47:47
0.5602603	8.662486	4.9441776	-22.930059	-42.4814457	60	5203	11:47:47
0.31604427	8.652909	5.1213536	-22.930059	-42.4814457	59	5252	11:47:47
0.68715686	8.60263	4.2905407	-22.930059	-42.4814457	64	5297	11:47:47
0.3519584	9.004868	5.420638	-22.930059	-42.4814457	59	5333	11:47:47
0.38308397	8.624178	5.097411	-22.930059	-42.4814457	59	5375	11:47:47
0.6296943	8.490098	4.7286925	-22.930059	-42.4814457	61	5417	11:47:47
0.5147691	8.71516	5.547535	-22.930059	-42.4814457	58	5454	11:47:47
0.40463245	9.189227	5.4924664	-22.930059	-42.4814457	59	5496	11:47:47
0.7326481	8.561927	3.1939626	-22.930059	-42.4814457	70	5535	11:47:47
0.22266756	8.648121	6.474119	-22.930059	-42.4814457	53	5572	11:47:47
0.25139886	8.406299	3.9481592	-22.930059	-42.4814457	65	5613	11:47:47
0.34956414	8.45179	4.2618093	-22.930059	-42.4814457	63	5652	11:47:47
0.4189981	9.117398	5.607392	-22.930059	-42.4814457	58	5695	11:47:47
0.32801566	8.6984005	4.2235007	-22.930059	-42.4814457	64	5734	11:47:47
0.56744313	8.564321	5.2506447	-22.930059	-42.4814457	59	5777	11:47:47
0.47885495	8.770228	5.0375543	-22.930059	-42.4814457	60	5813	11:47:47
0.54828894	8.880365	4.470111	-22.930059	-42.4814457	63	5853	11:47:47
0.58420306	8.449396	5.073468	-22.930059	-42.4814457	59	5895	11:47:47
-0.071828246	9.512454	4.975303	-22.930059	-42.4814457	62	5935	11:47:47
0.9864412	8.676852	3.6656346	-22.930059	-42.4814457	67	5972	11:47:47
0.30886146	8.526012	5.7606254	-22.930059	-42.4814457	56	6016	11:47:48
0.2657645	8.61939	5.152479	-22.930059	-42.4814457	59	6053	11:47:48
0.41420954	8.825297	3.9433706	-22.930059	-42.4814457	66	6094	11:47:48
0.5865973	8.427847	5.3296556	-22.930059	-42.4814457	58	6134	11:47:48
0.48843205	8.784595	5.157268	-22.930059	-42.4814457	60	6177	11:47:48
0.5123748	8.971348	4.393494	-22.930059	-42.4814457	64	6214	11:47:48
0.5889916	8.394327	5.130931	-22.930059	-42.4814457	59	6256	11:47:48
0.5147691	8.640938	4.896292	-22.930059	-42.4814457	61	6298	11:47:48
0.42378664	8.818114	4.4318027	-22.930059	-42.4814457	63	6333	11:47:48
0.53392327	8.329682	5.054314	-22.930059	-42.4814457	59	6374	11:47:48
0.3519584	8.775017	5.047131	-22.9299062	-42.4818784	60	6411	11:47:48
0.35674694	8.877971	4.333637	-22.9299062	-42.4818784	64	6451	11:47:48
0.45730647	8.437425	5.1883936	-22.9299062	-42.4818784	58	6492	11:47:48
0.36392978	8.741497	4.932206	-22.9299062	-42.4818784	61	6530	11:47:48
0.30167863	8.775017	4.230684	-22.9299062	-42.4818784	64	6571	11:47:48
0.48843205	8.40151	5.1788163	-22.9299062	-42.4818784	58	6611	11:47:48
0.29210153	8.818114	5.078257	-22.9299062	-42.4818784	60	6652	11:47:48
0.4956149	8.789383	4.2570205	-22.9299062	-42.4818784	64	6696	11:47:48
0.54828894	8.516436	5.0207944	-22.9299062	-42.4818784	60	6732	11:47:48
0.4860378	8.892337	5.2434616	-22.9299062	-42.4818784	60	6771	11:47:48
0.30886146	8.621783	4.1181526	-22.9299062	-42.4818784	64	6815	11:47:48
0.4836435	8.523619	5.36557	-22.9299062	-42.4818784	58	6855	11:47:48
0.339987	8.839663	5.1045938	-22.9299062	-42.4818784	60	6894	11:47:48
0.22266756	8.595447	5.217125	-22.9299062	-42.4818784	59	6959	11:47:48
0.17957062	8.830086	4.0726614	-22.9299062	-42.4818784	65	6992	11:47:48
0.38787252	8.56911	5.296136	-22.9299062	-42.4818784	58	7032	11:47:49
0.24900457	8.705584	4.7885494	-22.9299062	-42.4818784	61	7074	11:47:49
0.22745611	8.882759	4.4294086	-22.9299062	-42.4818784	64	7112	11:47:49
0.38787252	8.511647	5.2147307	-22.9299062	-42.4818784	59	7156	11:47:49
0.12929083	8.784595	5.0399485	-22.9299062	-42.4818784	60	7196	11:47:49
0.21309046	8.9976845	4.2211065	-22.9299062	-42.4818784	65	7234	11:47:49
1.0175668	8.241094	6.220326	-22.9299062	-42.4818784	53	7277	11:47:49
0.7805336	7.2354984	1.9848539	-22.9299062	-42.4818784	75	7315	11:47:49
-0.3615355	7.187613	0.57462597	-22.9299062	-42.4818784	85	7356	11:47:49
0.40223816	9.189227	5.1285367	-22.9299062	-42.4818784	61	7396	11:47:49
0.076616794	9.636956	5.813299	-22.9299062	-42.4818784	59	7435	11:47:49
-0.05027977	8.897125	4.757424	-22.9299062	-42.4818784	62	7477	11:47:49
0.31604427	8.858817	5.5547175	-22.9299062	-42.4818784	58	7553	11:47:49
0.16520496	8.945011	4.168432	-22.9299062	-42.4818784	65	7593	11:47:49
0.3232271	8.437425	5.071074	-22.9299062	-42.4818784	59	7634	11:47:49
0.1340794	9.009656	5.0231886	-22.9299062	-42.4818784	61	7676	11:47:49
0.05027977	9.09585	4.503631	-22.9299062	-42.4818784	64	7716	11:47:49
0.15083931	8.60263	5.5714774	-22.9299062	-42.4818784	57	7756	11:47:49
0.27055305	8.976136	4.7885494	-22.9299062	-42.4818784	62	7795	11:47:49
0.25139886	8.846846	4.1971636	-22.9299062	-42.4818784	65	7834	11:47:49
0.37350687	8.403905	5.3296556	-22.9299062	-42.4818784	58	7876	11:47:49
0.31125572	8.851634	4.817281	-22.9299062	-42.4818784	61	7914	11:47:49
0.15802214	8.925857	4.304906	-22.9299062	-42.4818784	64	7955	11:47:49
0.30886146	8.595447	5.157268	-22.9299062	-42.4818784	59	7995	11:47:49
0.1987248	8.925857	5.032766	-22.9299062	-42.4818784	61	8035	11:47:50
0.19633053	8.837268	4.4725056	-22.9299062	-42.4818784	63	8074	11:47:50
0.2370332	8.372779	5.073468	-22.9299062	-42.4818784	59	8115	11:47:50
0.24900457	8.865999	4.879532	-22.9299062	-42.4818784	61	8154	11:47:50
0.24900457	9.014444	4.513208	-22.9299062	-42.4818784	63	8195	11:47:50
0.23463893	8.430242	5.095017	-22.9299062	-42.4818784	59	8236	11:47:50
0.21069619	8.971348	5.0231886	-22.9299062	-42.4818784	61	8275	11:47:50
0.08619389	8.880365	4.2618093	-22.9299062	-42.4818784	64	8319	11:47:50
0.25139886	8.475733	5.2458563	-22.9299062	-42.4818784	58	8355	11:47:50
0.18914771	8.849239	4.865166	-22.9299062	-42.4818784	61	8395	11:47:50
0.098165266	8.655303	4.163644	-22.9299062	-42.4818784	64	8436	11:47:50
0.44054657	8.631361	5.4062724	-22.9299062	-42.4818784	58	8477	11:47:50
0.26337022	8.851634	4.70475	-22.9299062	-42.4818784	62	8512	11:47:50
0.17957062	8.901914	4.453351	-22.9299062	-42.4818784	63	8552	11:47:50
0.31365	8.461368	5.4709177	-22.9299062	-42.4818784	57	8596	11:47:50
0.28013015	8.913885	4.8340406	-22.9299062	-42.4818784	62	8636	11:47:50
0.20351335	8.894731	4.3073006	-22.9299062	-42.4818784	64	8674	11:47:50
0.22985038	8.327288	5.1429024	-22.9299062	-42.4818784	58	8717	11:47:50
0.81644773	8.801354	4.869955	-22.9299062	-42.4818784	61	8754	11:47:50
0.28013015	8.691217	4.1420956	-22.9299062	-42.4818784	65	8794	11:47:50
0.45491222	8.466156	5.28177	-22.9299062	-42.4818784	58	8835	11:47:50
0.29689008	8.897125	5.00164	-22.9299062	-42.4818784	61	8876	11:47:50
0.31125572	8.880365	4.235472	-22.9299062	-42.4818784	65	8917	11:47:50
0.31843856	8.499676	5.446975	-22.9299062	-42.4818784	57	8958	11:47:50
0.23942748	8.722343	4.783761	-22.9299062	-42.4818784	61	8996	11:47:50
0.2083019	9.012051	4.3695517	-22.9299062	-42.4818784	64	9036	11:47:51
0.28970724	8.4781275	5.427821	-22.9299062	-42.4818784	57	9079	11:47:51
0.24182175	8.822903	4.8364353	-22.9299062	-42.4818784	61	9117	11:47:51
0.20590763	8.976136	4.295329	-22.9299062	-42.4818784	64	9157	11:47:51
0.34956414	8.482916	5.5355635	-22.9299062	-42.4818784	57	9198	11:47:51
0.16520496	8.8324795	4.853195	-22.9299062	-42.4818784	61	9234	11:47:51
0.17957062	8.91149	4.3408203	-22.9299062	-42.4818784	64	9273	11:47:51
0.34956414	8.363202	5.1812105	-22.9299062	-42.4818784	58	9317	11:47:51
0.30886146	8.844451	4.9154463	-22.9299062	-42.4818784	61	9355	11:47:51
0.27294734	8.995291	4.3839173	-22.9299062	-42.4818784	64	9394	11:47:51
0.3519584	8.415876	5.36557	-22.9299062	-42.4818784	58	9437	11:47:51
0.25858167	8.861211	5.183605	-22.9299062	-42.4818784	60	9477	11:47:51
0.1699935	8.9498	4.187587	-22.9299062	-42.4818784	65	9518	11:47:51
0.29689008	8.4781275	5.3488097	-22.9299062	-42.4818784	58	9556	11:47:51
0.25858167	8.74868	4.8484063	-22.9299062	-42.4818784	61	9594	11:47:51
0.13647367	8.942616	4.0894213	-22.9299062	-42.4818784	65	9634	11:47:51
0.36632404	8.55235	5.255433	-22.9299062	-42.4818784	58	9675	11:47:51
0.34477556	8.700794	4.846012	-22.9299062	-42.4818784	61	9714	11:47:51
0.22027329	8.892337	4.3192716	-22.9299062	-42.4818784	64	9755	11:47:51
0.35914123	8.461368	5.1261425	-22.9299062	-42.4818784	59	9794	11:47:51
0.22027329	8.79896	5.0184	-22.9299062	-42.4818784	60	9835	11:47:51
0.10774237	8.889942	4.3073006	-22.9299062	-42.4818784	64	9876	11:47:51
0.38308397	8.511647	4.9800916	-22.9299062	-42.4818784	60	9916	11:47:51
0.4189981	8.978531	5.0184	-22.9299062	-42.4818784	61	9957	11:47:51
0.3040729	8.887548	4.3001175	-22.9299062	-42.4818784	64	9998	11:47:51
0.36632404	8.487704	5.2506447	-22.9299062	-42.4818784	58	10036	11:47:52
0.2777359	8.844451	5.095017	-22.9299062	-42.4818784	60	10075	11:47:52
0.11971374	8.921068	4.537151	-22.9299062	-42.4818784	63	10117	11:47:52
0.25139886	8.439818	5.0662856	-22.9299062	-42.4818784	59	10155	11:47:52
0.2370332	8.91628	5.097411	-22.9299062	-42.4818784	60	10200	11:47:52
0.22027329	8.971348	4.268992	-22.9299062	-42.4818784	65	10234	11:47:52
0.38547826	8.557138	5.0854397	-22.9299062	-42.4818784	59	10275	11:47:52
0.409421	8.865999	5.2075477	-22.9299062	-42.4818784	60	10316	11:47:52
0.19154198	8.81572	4.455745	-22.9299062	-42.4818784	63	10356	11:47:52
0.25379312	8.3679905	5.174028	-22.9299062	-42.4818784	58	10395	11:47:52
0.2466103	8.889942	5.0662856	-22.9299062	-42.4818784	60	10434	11:47:52
0.117319465	9.038387	4.580248	-22.9299062	-42.4818784	63	10476	11:47:52
0.34716985	8.466156	5.0207944	-22.9299062	-42.4818784	59	10515	11:47:52
0.37111259	8.779806	4.7358756	-22.9299062	-42.4818784	62	10556	11:47:52
0.28731298	8.839663	4.640105	-22.9299062	-42.4818784	62	10594	11:47:52
0.37590113	8.463761	4.989669	-22.9299062	-42.4818784	60	10637	11:47:52
0.30646718	8.784595	4.7885494	-22.9299062	-42.4818784	61	10675	11:47:52
0.1699935	8.877971	4.5706706	-22.9299062	-42.4818784	63	10715	11:47:52
0.31365	8.499676	4.8915033	-22.9299062	-42.4818784	60	10757	11:47:52
0.25858167	8.849239	4.896292	-22.9299062	-42.4818784	61	10796	11:47:52
0.18675344	8.822903	4.565882	-22.9299062	-42.4818784	63	10836	11:47:52
0.32562137	8.523619	4.8915033	-22.9299062	-42.4818784	60	10876	11:47:52
0.3232271	8.892337	4.8388295	-22.9299062	-42.4818784	61	10916	11:47:52
0.14605077	8.889942	4.6233444	-22.9299062	-42.4818784	63	10955	11:47:52
0.31843856	8.339259	4.7167215	-22.9299062	-42.4818784	61	10997	11:47:52
0.31843856	8.9976845	4.982486	-22.9299062	-42.4818784	61	11035	11:47:53
0.057462595	9.047964	4.9154463	-22.9299062	-42.4818784	61	11076	11:47:53
0.38068968	8.336864	4.7789726	-22.9299062	-42.4818784	60	11117	11:47:53
0.45251793	9.067119	5.032766	-22.9299062	-42.4818784	61	11156	11:47:53
0.16520496	9.074302	4.879532	-22.9299062	-42.4818784	62	11196	11:47:53
0.30167863	8.195602	4.6999617	-22.9299062	-42.4818784	60	11235	11:47:53
0.3232271	9.093455	5.212336	-22.9299062	-42.4818784	60	11275	11:47:53
0.083799616	8.93304	4.7765784	-22.9299062	-42.4818784	62	11316	11:47:53
0.25139886	8.315316	4.8915033	-22.9299062	-42.4818784	60	11355	11:47:53
0.37111259	8.921068	4.790944	-22.9299996	-42.4818815	62	11407	11:47:53
0.39505535	8.767835	4.6472874	-22.9299996	-42.4818815	62	11452	11:47:53
0.20590763	9.076695	4.4126487	-22.9299996	-42.4818815	64	11494	11:47:53
0.50998056	8.521224	4.9800916	-22.9299996	-42.4818815	60	11534	11:47:53
0.31604427	8.652909	4.8747435	-22.9299996	-42.4818815	61	11574	11:47:53
0.10774237	8.9976845	4.45814	-22.9299996	-42.4818815	64	11616	11:47:53
0.31365	8.573898	5.008823	-22.9299996	-42.4818815	60	11656	11:47:53
0.38547826	8.540379	4.434197	-22.9299996	-42.4818815	63	11694	11:47:53
0.28013015	9.191621	5.0160055	-22.9299996	-42.4818815	61	11735	11:47:53
0.13886794	8.45179	5.1788163	-22.9299996	-42.4818815	59	11780	11:47:53
0.409421	8.547561	4.225895	-22.9299996	-42.4818815	64	11816	11:47:53
0.38787252	8.74868	4.6041903	-22.9299996	-42.4818815	62	11855	11:47:53
0.023942748	8.55235	5.312896	-22.9299996	-42.4818815	58	11941	11:47:53
0.37111259	8.79896	5.0184	-22.9299996	-42.4818815	60	11973	11:47:53
0.14126222	8.882759	5.4086666	-22.9299996	-42.4818815	59	12014	11:47:54
0.2681588	8.700794	4.0104103	-22.9299996	-42.4818815	65	12053	11:47:54
0.505192	8.736709	5.200365	-22.9299996	-42.4818815	59	12095	11:47:54
0.14365649	8.696006	5.116565	-22.9299996	-42.4818815	60	12137	11:47:54
0.18914771	8.779806	4.017593	-22.9299996	-42.4818815	65	12176	11:47:54
0.3304099	8.693612	5.095017	-22.9299996	-42.4818815	60	12219	11:47:54
0.16041641	8.662486	5.097411	-22.9299996	-42.4818815	60	12257	11:47:54
0.20111908	8.676852	3.7757714	-22.9299996	-42.4818815	66	12296	11:47:54
0.4070267	8.743892	5.2697988	-22.9299996	-42.4818815	59	12337	11:47:54
0.14844504	8.5882635	5.1644506	-22.9299996	-42.4818815	59	12377	11:47:54
0.23463893	8.655303	3.7135203	-22.9299996	-42.4818815	67	12414	11:47:54
0.4166038	8.700794	5.262616	-22.9299996	-42.4818815	59	12456	11:47:54
0.2753416	8.810931	4.0367475	-22.9299996	-42.4818815	65	12518	11:47:54
0.25379312	8.719949	5.320079	-22.9299996	-42.4818815	59	12554	11:47:54
0.2561874	8.806143	4.113364	-22.9299996	-42.4818815	65	12593	11:47:54
0.38547826	8.593052	5.2865586	-22.9299996	-42.4818815	58	12634	11:47:54
0.11013664	8.770228	5.3679643	-22.9299996	-42.4818815	59	12676	11:47:54
0.18196489	8.664881	3.7398572	-22.9299996	-42.4818815	67	12715	11:47:54
0.38068968	8.681641	5.403878	-22.9299996	-42.4818815	58	12758	11:47:54
0.26097596	8.71516	5.3105016	-22.9299996	-42.4818815	59	12797	11:47:54
0.4070267	8.657698	3.955342	-22.9299996	-42.4818815	65	12836	11:47:54
0.4764607	8.743892	5.463735	-22.9299996	-42.4818815	58	12876	11:47:54
0.30886146	8.576292	5.114171	-22.9299996	-42.4818815	59	12916	11:47:54
0.40223816	8.5882635	3.8523881	-22.9299996	-42.4818815	66	12958	11:47:54
0.48124924	8.837268	5.7438655	-22.9299996	-42.4818815	57	12998	11:47:54
0.26097596	8.557138	4.992063	-22.9299996	-42.4818815	60	13035	11:47:55
0.37111259	8.590658	3.7709827	-22.9299996	-42.4818815	66	13076	11:47:55
0.3519584	8.985713	5.7654138	-22.9299996	-42.4818815	57	13116	11:47:55
0.22985038	8.530801	4.922629	-22.9299996	-42.4818815	60	13157	11:47:55
0.30646718	8.61939	3.9098508	-22.9299996	-42.4818815	66	13196	11:47:55
0.34716985	8.961771	5.6840086	-22.9299996	-42.4818815	58	13236	11:47:55
0.1699935	8.480521	4.7933383	-22.9299996	-42.4818815	61	13277	11:47:55
0.28013015	8.607418	3.9337935	-22.9299996	-42.4818815	65	13319	11:47:55
0.27294734	9.07909	5.899493	-22.9299996	-42.4818815	57	13358	11:47:55
0.17478207	8.408693	4.616162	-22.9299996	-42.4818815	61	13398	11:47:55
0.30646718	8.693612	4.1612496	-22.9299996	-42.4818815	64	13439	11:47:55
0.24182175	9.021627	5.707951	-22.9299996	-42.4818815	58	13477	11:47:55
0.10055954	8.38475	4.6305275	-22.9299996	-42.4818815	61	13518	11:47:55
0.25858167	8.633755	4.04393	-22.9299996	-42.4818815	65	13558	11:47:55
0.26097596	9.067119	5.8324533	-22.9299996	-42.4818815	57	13597	11:47:55
0.14844504	8.502069	4.8316464	-22.9299996	-42.4818815	60	13642	11:47:55
