latitude;longitude;timestamp
-22.8901896;-42.4734754;40141
-22.8917998;-42.4728921;57837
-22.8925621;-42.471884;81055
-22.8951418;-42.47153;115912
-22.8954505;-42.471971;127202
-22.9016045;-42.4746955;202133
-22.904928;-42.4750547;258763
-22.90711;-42.4755731;284976
-22.9082611;-42.4758424;302625
-22.9103955;-42.4761098;342735
-22.9133523;-42.4764882;375538
-22.915664;-42.476912;408079
-22.9168112;-42.4760299;453237
-22.9169286;-42.4756236;465336
