accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	realtime
-0.9433443	7.90829	6.775798	-22.8914224	-42.4731242	50	51936	12:26:55
-0.7398309	8.245882	3.6201434	-22.8914224	-42.4731242	66	51978	12:26:55
-0.6057515	8.590658	5.863579	-22.8914224	-42.4731242	56	52019	12:26:56
-0.9960183	8.128563	5.174028	-22.8914224	-42.4731242	58	52056	12:26:56
-0.46927786	8.346442	5.305713	-22.8914224	-42.4731242	58	52095	12:26:56
-1.0654523	7.972935	4.529968	-22.8914224	-42.4731242	61	52153	12:26:56
-0.7948992	8.590658	5.358387	-22.8914224	-42.4731242	58	52194	12:26:56
-0.50040346	8.545167	5.253039	-22.8914224	-42.4731242	58	52234	12:26:56
-0.7877164	8.437425	5.28177	-22.8914224	-42.4731242	58	52273	12:26:56
-0.38308397	8.341654	5.255433	-22.8914224	-42.4731242	58	52315	12:26:56
-0.6847626	9.352037	6.507639	-22.8914224	-42.4731242	55	52356	12:26:56
-0.65363705	7.6185822	3.7685885	-22.8914224	-42.4731242	64	52396	12:26:56
-0.23942748	8.593052	5.2674046	-22.8914224	-42.4731242	59	52434	12:26:56
-0.4860378	9.040782	5.8444247	-22.8914224	-42.4731242	57	52476	12:26:56
-0.54350036	7.9681463	5.949773	-22.8914224	-42.4731242	53	52515	12:26:56
-1.0439038	9.004868	4.946572	-22.8914224	-42.4731242	61	52553	12:26:56
-1.498816	9.227535	6.119766	-22.8914224	-42.4731242	57	52597	12:26:56
-1.6257126	8.3129225	5.377541	-22.8914224	-42.4731242	58	52636	12:26:56
-0.7972935	8.751075	5.2578273	-22.8914224	-42.4731242	59	52677	12:26:56
-1.498816	8.406299	5.906676	-22.8914224	-42.4731242	55	52727	12:26:56
-0.5985687	8.504464	4.529968	-22.8914224	-42.4731242	62	52772	12:26:56
-0.3902668	8.145323	5.6241517	-22.8914224	-42.4731242	55	52812	12:26:56
-0.92658436	8.05434	6.081458	-22.8914224	-42.4731242	53	52854	12:26:56
0.22506183	8.324894	2.8515813	-22.8914224	-42.4731242	71	52896	12:26:56
-1.211503	7.743085	5.4062724	-22.8914224	-42.4731242	55	52934	12:26:56
-0.60335726	8.662486	6.3304625	-22.8914224	-42.4731242	54	52975	12:26:56
0.038308397	7.9920893	4.450957	-22.8914224	-42.4731242	61	53015	12:26:57
-0.86912173	9.222747	7.3576064	-22.8914224	-42.4731242	52	53057	12:26:57
-0.4668836	7.735902	7.067899	-22.8914224	-42.4731242	48	53095	12:26:57
-0.98404694	8.396722	3.8212626	-22.8914224	-42.4731242	66	53136	12:26:57
-0.98404694	8.655303	7.0367737	-22.8914224	-42.4731242	51	53174	12:26:57
-0.9768641	8.181237	5.94259	-22.8914224	-42.4731242	54	53215	12:26:57
-0.7972935	8.497281	6.0527267	-22.8914224	-42.4731242	55	53255	12:26:57
-0.92658436	8.789383	6.019207	-22.8914224	-42.4731242	56	53295	12:26:57
-0.99362403	8.102226	6.0886407	-22.8914224	-42.4731242	53	53335	12:26:57
-0.42378664	7.848433	6.7039695	-22.8914224	-42.4731242	50	53375	12:26:57
-0.6656084	9.016839	5.8611846	-22.8914224	-42.4731242	57	53413	12:26:57
-0.53392327	7.666468	5.487678	-22.8914224	-42.4731242	54	53457	12:26:57
-0.76616794	8.25546	5.913859	-22.8914224	-42.4731242	55	53496	12:26:57
-0.74701375	8.049552	6.081458	-22.8914224	-42.4731242	53	53539	12:26:57
-0.7996878	7.266624	5.3272614	-22.8914224	-42.4731242	54	53576	12:26:57
-0.75659084	8.102226	4.35758	-22.8914224	-42.4731242	62	53617	12:26:57
-0.25139886	7.5299945	5.9114647	-22.8914224	-42.4731242	52	53656	12:26:57
-0.08858817	8.420665	5.355993	-22.8914224	-42.4731242	58	53695	12:26:57
-0.54350036	7.1229677	5.7223167	-22.8914224	-42.4731242	51	53735	12:26:57
-0.39505535	8.166871	6.593833	-22.8914224	-42.4731242	51	53775	12:26:57
-0.2944958	7.8532214	6.3567996	-22.8914224	-42.4731242	51	53814	12:26:57
-0.19154198	8.308133	6.6225643	-22.8914224	-42.4731242	51	53856	12:26:57
-0.7206767	8.13814	7.745479	-22.8914224	-42.4731242	47	53896	12:26:57
