accelerometer_X;accelerometer_Y;accelerometer_Z;latitude;longitude;tilt;timestamp
-0.17717634;8.74868;4.189981;-22.88894;-42.4736632;64;4667
-0.19393626;8.463761;4.757424;-22.88894;-42.4736632;61;4709
-0.32801566;8.449396;4.740664;-22.88894;-42.4736632;61;4749
-0.20590763;8.89952;4.455745;-22.88894;-42.4736632;63;4790
-0.10774237;8.696006;4.7717896;-22.88894;-42.4736632;61;4830
-0.24182175;8.791777;4.565882;-22.88894;-42.4736632;63;4868
-0.15083931;8.959376;4.63771;-22.88894;-42.4736632;63;4910
-0.18914771;8.628966;4.7957325;-22.88894;-42.4736632;61;4949
-0.22985038;8.889942;4.8915033;-22.88894;-42.4736632;61;4989
-0.028731298;9.055147;4.740664;-22.88894;-42.4736632;62;5029
-0.045491222;8.923462;5.2745876;-22.88894;-42.4736632;59;5073
-0.16520496;8.8636055;4.9154463;-22.88894;-42.4736632;61;5109
0.1340794;9.138947;4.7622128;-22.88894;-42.4736632;62;5152
-0.071828246;8.645726;4.886715;-22.88894;-42.4736632;61;5190
-0.36871833;8.679246;4.565882;-22.88894;-42.4736632;62;5232
-0.4070267;8.921068;4.415043;-22.88894;-42.4736632;64;5268
-0.5698374;8.3129225;4.398283;-22.88894;-42.4736632;62;5309
-0.7948992;8.487704;4.417437;-22.88894;-42.4736632;63;5347
-0.38068968;8.703189;4.122941;-22.88894;-42.4736632;65;5388
-0.20111908;8.746285;4.565882;-22.88894;-42.4736632;62;5427
-0.23224466;8.937828;4.7550297;-22.88894;-42.4736632;62;5467
0.12689656;9.287392;4.592219;-22.88894;-42.4736632;64;5506
0.03351985;8.952193;5.071074;-22.88894;-42.4736632;60;5551
-0.18435916;8.667274;5.133325;-22.88894;-42.4736632;59;5591
-0.11492519;8.889942;4.8412237;-22.88894;-42.4736632;61;5632
-0.17478207;8.542772;4.8388295;-22.88894;-42.4736632;60;5672
-0.4860378;8.79896;4.9010806;-22.88894;-42.4736632;61;5710
-0.3304099;9.110215;4.486871;-22.88894;-42.4736632;64;5753
-0.29689008;8.8636055;4.846012;-22.88894;-42.4736632;61;5793
-0.30646718;8.724737;4.7358756;-22.88894;-42.4736632;62;5832
-0.04070267;8.954588;4.582642;-22.88894;-42.4736632;63;5870
-0.36392978;10.43425;7.3647895;-22.88894;-42.4736632;55;5912
-1.2330515;9.70639;5.2051535;-22.88894;-42.4736632;62;5953
-0.723071;8.640938;4.563488;-22.88894;-42.4736632;62;5991
-0.70870537;8.499676;4.539545;-22.88894;-42.4736632;62;6031
-0.65842557;8.691217;4.005622;-22.88894;-42.4736632;65;6071
-0.600963;9.454991;4.8938975;-22.88894;-42.4736632;63;6111
-0.4764607;8.777411;5.087834;-22.88894;-42.4736632;60;6151
-0.35914123;9.043176;4.95136;-22.88894;-42.4736632;61;6190
-0.06464542;8.882759;4.084633;-22.88894;-42.4736632;65;6231
-0.14126222;8.693612;4.913052;-22.88894;-42.4736632;61;6272
-0.14365649;8.56911;4.5419393;-22.88894;-42.4736632;62;6312
-0.10055954;9.105427;4.644893;-22.88894;-42.4736632;63;6351
-0.33519846;8.684034;4.747847;-22.88894;-42.4736632;61;6390
-0.43575802;8.76544;4.8364353;-22.88894;-42.4736632;61;6431
-0.20590763;9.033599;4.6903844;-22.8885963;-42.4736477;63;6471
-0.30886146;8.595447;4.6760187;-22.8885963;-42.4736477;61;6508
-0.3902668;8.707977;4.800521;-22.8885963;-42.4736477;61;6552
-0.10774237;9.057542;4.73827;-22.8885963;-42.4736477;62;6589
-0.27294734;8.636149;4.6736245;-22.8885963;-42.4736477;62;6628
-0.34477556;8.724737;4.7143273;-22.8885963;-42.4736477;62;6668
-0.17957062;8.93304;4.685596;-22.8885963;-42.4736477;62;6710
-0.17478207;8.5331955;4.680807;-22.8885963;-42.4736477;61;6752
-0.32801566;8.839663;4.9202347;-22.8885963;-42.4736477;61;6790
-0.2657645;8.976136;4.652076;-22.8885963;-42.4736477;63;6830
-0.22745611;8.56911;4.889109;-22.8885963;-42.4736477;60;6873
-0.11971374;8.806143;4.697567;-22.8885963;-42.4736477;62;6911
-0.08619389;8.923462;4.685596;-22.8885963;-42.4736477;62;6995
-0.2849187;8.959376;5.0638914;-22.8885963;-42.4736477;61;7031
-0.23942748;8.7534685;4.580248;-22.8885963;-42.4736477;62;7067
-0.2944958;8.672064;4.7095385;-22.8885963;-42.4736477;62;7110
-0.38787252;8.889942;4.7262983;-22.8885963;-42.4736477;62;7150
-0.38308397;8.837268;4.496448;-22.8885963;-42.4736477;63;7190
-0.23224466;8.554744;4.661653;-22.8885963;-42.4736477;61;7230
-0.24421602;8.913885;4.879532;-22.8885963;-42.4736477;61;7269
-0.19154198;8.818114;4.62095;-22.8885963;-42.4736477;62;7310
-0.14126222;8.545167;4.642499;-22.8885963;-42.4736477;61;7350
-0.15083931;8.961771;4.9202347;-22.8885963;-42.4736477;61;7389
-0.2849187;8.880365;4.393494;-22.8885963;-42.4736477;64;7431
-0.31843856;8.56911;4.6496816;-22.8885963;-42.4736477;62;7470
-0.3328042;8.81572;4.819675;-22.8885963;-42.4736477;61;7510
-0.19633053;8.930645;4.455745;-22.8885963;-42.4736477;63;7561
-0.29689008;9.007262;4.802915;-22.8885963;-42.4736477;62;7607
-0.2370332;8.547561;4.685596;-22.8885963;-42.4736477;61;7648
-0.2849187;8.81572;4.6999617;-22.8885963;-42.4736477;62;7687
-0.26337022;8.885154;4.45814;-22.8885963;-42.4736477;63;7730
-0.27055305;8.640938;4.697567;-22.8885963;-42.4736477;61;7771
-0.31843856;8.868394;4.5706706;-22.8885963;-42.4736477;63;7810
-0.16520496;8.904308;4.6736245;-22.8885963;-42.4736477;62;7849
-0.16281068;8.650515;4.6568646;-22.8885963;-42.4736477;62;7888
-0.32083282;8.7534685;4.4892654;-22.8885963;-42.4736477;63;7929
-0.28013015;8.851634;4.685596;-22.8885963;-42.4736477;62;7969
-0.17957062;8.626573;4.6281333;-22.8885963;-42.4736477;62;8010
-0.2466103;8.985713;4.7741838;-22.8885963;-42.4736477;62;8051
-0.28013015;8.885154;4.625739;-22.8885963;-42.4736477;63;8092
-0.18435916;8.710372;4.7622128;-22.8885963;-42.4736477;61;8129
-0.30886146;8.904308;4.8388295;-22.8885963;-42.4736477;61;8169
-0.32801566;8.868394;4.625739;-22.8885963;-42.4736477;62;8213
-0.30886146;8.655303;4.5419393;-22.8885963;-42.4736477;62;8251
-0.34716985;8.870789;4.563488;-22.8885963;-42.4736477;63;8290
-0.3519584;8.968953;4.6137676;-22.8885963;-42.4736477;63;8329
-0.2370332;8.614601;4.6544704;-22.8885963;-42.4736477;62;8369
-0.34716985;8.9186735;4.731087;-22.8885963;-42.4736477;62;8412
-0.409421;8.8324795;4.6233444;-22.8885963;-42.4736477;62;8450
-0.23463893;8.652909;4.577853;-22.8885963;-42.4736477;62;8490
-0.32083282;8.921068;4.7981267;-22.8885963;-42.4736477;62;8528
-0.31843856;8.892337;4.6233444;-22.8885963;-42.4736477;63;8566
-0.25858167;8.693612;4.7286925;-22.8885963;-42.4736477;61;8609
-0.28731298;8.873182;4.6760187;-22.8885963;-42.4736477;62;8648
-0.29689008;8.897125;4.80531;-22.8885963;-42.4736477;62;8689
-0.2561874;8.595447;4.5946136;-22.8885963;-42.4736477;62;8729
-0.29689008;8.940222;4.7765784;-22.8885963;-42.4736477;62;8771
-0.2944958;8.892337;4.6041903;-22.8885963;-42.4736477;63;8812
-0.2561874;8.645726;4.695173;-22.8885963;-42.4736477;62;8852
-0.3040729;8.825297;4.539545;-22.8885963;-42.4736477;63;8889
-0.32801566;8.988108;4.73827;-22.8885963;-42.4736477;62;8929
-0.25139886;8.600235;4.680807;-22.8885963;-42.4736477;61;8970
-0.30886146;8.772623;4.3192716;-22.8885963;-42.4736477;64;9011
-0.31843856;8.942616;4.790944;-22.8885963;-42.4736477;62;9050
-0.22506183;8.61939;4.529968;-22.8885963;-42.4736477;62;9094
-0.30167863;8.880365;4.5347567;-22.8885963;-42.4736477;63;9129
-0.3328042;8.923462;4.731087;-22.8885963;-42.4736477;62;9170
-0.28013015;8.71516;4.6544704;-22.8885963;-42.4736477;62;9212
-0.3519584;8.89952;4.520391;-22.8885963;-42.4736477;63;9251
-0.31365;8.921068;4.6281333;-22.8885963;-42.4736477;63;9292
-0.24421602;8.672064;4.6640472;-22.8885963;-42.4736477;62;9332
-0.339987;8.937828;4.6640472;-22.8885963;-42.4736477;62;9370
-0.44772938;8.854029;4.6041903;-22.8885963;-42.4736477;63;9411
-0.38068968;8.734315;4.70475;-22.8885963;-42.4736477;62;9451
-0.33519846;8.885154;4.5874305;-22.8885963;-42.4736477;63;9491
-0.409421;8.923462;4.7334814;-22.8885963;-42.4736477;62;9531
-0.24421602;8.597841;4.450957;-22.8885963;-42.4736477;63;9571
-0.21309046;8.923462;4.7741838;-22.8885963;-42.4736477;62;9612
-0.38068968;8.868394;4.7693954;-22.8885963;-42.4736477;62;9650
-0.26097596;8.650515;4.644893;-22.8885963;-42.4736477;62;9692
-0.2849187;8.988108;4.6999617;-22.8885963;-42.4736477;62;9731
-0.3902668;8.76544;4.577853;-22.8885963;-42.4736477;62;9773
-0.25858167;8.719949;4.6472874;-22.8885963;-42.4736477;62;9813
-0.31843856;9.014444;4.7262983;-22.8885963;-42.4736477;62;9850
-0.41420954;8.796566;4.802915;-22.8885963;-42.4736477;61;9891
-0.3304099;8.523619;4.5275736;-22.8885963;-42.4736477;62;9931
-0.31125572;8.858817;4.652076;-22.8885963;-42.4736477;62;9970
-0.4836435;8.913885;4.731087;-22.8885963;-42.4736477;62;10010
-0.38547826;8.76544;4.6903844;-22.8885963;-42.4736477;62;10052
-0.41181526;8.961771;4.4294086;-22.8885963;-42.4736477;64;10092
-0.31843856;8.945011;4.5898247;-22.8885963;-42.4736477;63;10131
-0.18914771;8.590658;4.608979;-22.8885963;-42.4736477;62;10173
-0.22506183;8.688824;4.436591;-22.8885963;-42.4736477;63;10212
-0.20111908;8.925857;4.843618;-22.8885963;-42.4736477;62;10256
-0.11492519;8.612206;4.642499;-22.8885963;-42.4736477;62;10290
-0.2657645;9.009656;4.577853;-22.8885963;-42.4736477;63;10328
-0.38068968;9.019233;4.642499;-22.8885963;-42.4736477;63;10369
-0.3328042;8.609812;4.5060253;-22.8885963;-42.4736477;62;10411
-0.38547826;8.8636055;4.4222255;-22.8885963;-42.4736477;64;10450
-0.45970076;8.93304;4.7095385;-22.8885963;-42.4736477;62;10491
-0.21787901;8.650515;4.575459;-22.8885963;-42.4736477;62;10532
-0.20351335;8.887548;4.4270144;-22.8885963;-42.4736477;64;10572
-0.2944958;8.978531;4.7693954;-22.8885963;-42.4736477;62;10612
-0.2777359;8.655303;4.4653225;-22.8885963;-42.4736477;63;10652
-0.35435268;8.954588;4.7550297;-22.8885963;-42.4736477;62;10690
-0.39266106;8.870789;4.6640472;-22.8885963;-42.4736477;62;10728
-0.31125572;8.597841;4.460534;-22.8885963;-42.4736477;63;10772
-0.27294734;9.043176;4.767001;-22.8885963;-42.4736477;62;10811
-0.44294083;8.861211;4.7933383;-22.8885963;-42.4736477;62;10854
-0.22266756;8.497281;4.4485626;-22.8885963;-42.4736477;62;10893
-0.15083931;8.9976845;4.783761;-22.8885963;-42.4736477;62;10931
-0.35914123;8.839663;4.6832013;-22.8885963;-42.4736477;62;10972
-0.28731298;8.693612;4.5874305;-22.8885963;-42.4736477;62;11012
-0.30167863;8.959376;4.5012364;-22.8885963;-42.4736477;63;11052
-0.47167215;8.868394;4.879532;-22.8885963;-42.4736477;61;11091
-0.37829542;8.554744;4.563488;-22.8885963;-42.4736477;62;11133
-0.34956414;8.956982;4.5251794;-22.8885963;-42.4736477;63;11174
-0.31125572;8.880365;4.6999617;-22.8885963;-42.4736477;62;11210
-0.21787901;8.645726;4.556305;-22.8885963;-42.4736477;62;11252
-0.2681588;8.810931;4.5515165;-22.8885963;-42.4736477;63;11291
-0.28252444;8.849239;4.8316464;-22.8885963;-42.4736477;61;11328
-0.17478207;8.674458;4.6736245;-22.8885963;-42.4736477;62;11371
-0.23463893;8.995291;4.635316;-22.8885963;-42.4736477;63;11409
-0.45730647;8.995291;4.695173;-22.8888382;-42.4736401;62;11450
-0.45251793;8.581081;4.5060253;-22.8888382;-42.4736401;62;11490
-0.4956149;8.91149;4.7598186;-22.8888382;-42.4736401;62;11529
-0.43096948;8.81572;4.295329;-22.8888382;-42.4736401;64;11569
-0.2466103;8.633755;4.601796;-22.8888382;-42.4736401;62;11610
-0.24182175;8.947405;4.6999617;-22.8888382;-42.4736401;62;11653
-0.22985038;8.995291;4.517997;-22.8888382;-42.4736401;63;11691
-0.21548474;8.60263;4.6640472;-22.8888382;-42.4736401;62;11734
-0.22027329;8.877971;4.515602;-22.8888382;-42.4736401;63;11772
-0.21787901;8.875577;4.582642;-22.8888382;-42.4736401;63;11812
-0.25139886;8.612206;4.652076;-22.8888382;-42.4736401;62;11853
-0.41420954;8.865999;4.4629283;-22.8888382;-42.4736401;63;11893
-0.46209505;9.000079;4.889109;-22.8888382;-42.4736401;62;11935
-0.34716985;8.861211;4.7693954;-22.8888382;-42.4736401;62;11980
-0.3974496;8.875577;4.573065;-22.8888382;-42.4736401;63;12017
-0.31365;8.947405;4.731087;-22.8888382;-42.4736401;62;12051
-0.2944958;8.61939;4.496448;-22.8888382;-42.4736401;62;12092
-0.3615355;9.016839;4.786155;-22.8888382;-42.4736401;62;12133
-0.40223816;8.909097;4.5275736;-22.8888382;-42.4736401;63;12173
-0.24421602;8.691217;4.582642;-22.8888382;-42.4736401;62;12212
-0.29210153;8.966559;4.767001;-22.8888382;-42.4736401;62;12252
-0.36392978;8.89952;4.7143273;-22.8888382;-42.4736401;62;12291
-0.29928434;8.537984;4.5682764;-22.8888382;-42.4736401;62;12331
-0.24900457;8.904308;4.5874305;-22.8888382;-42.4736401;63;12371
-0.3615355;8.822903;4.599402;-22.8888382;-42.4736401;62;12411
-0.26337022;8.743892;4.642499;-22.8888382;-42.4736401;62;12452
-0.2753416;8.9498;4.6113734;-22.8888382;-42.4736401;63;12490
-0.16041641;8.636149;4.565882;-22.8888382;-42.4736401;62;12537
-0.2944958;8.664881;4.6496816;-22.8888382;-42.4736401;62;12571
-0.23224466;8.978531;4.625739;-22.8888382;-42.4736401;63;12610
-0.42378664;8.727132;4.7119327;-22.8888382;-42.4736401;62;12652
-0.2777359;8.650515;4.496448;-22.8888382;-42.4736401;63;12691
-0.24182175;8.937828;4.5108137;-22.8888382;-42.4736401;63;12731
-0.40463245;8.8636055;4.8364353;-22.8888382;-42.4736401;61;12771
-0.2370332;8.616995;4.3911;-22.8888382;-42.4736401;63;12812
-0.11253092;8.877971;4.364763;-22.8888382;-42.4736401;64;12853
-0.34477556;8.796566;4.7622128;-22.8888382;-42.4736401;62;12891
-0.24421602;8.616995;4.563488;-22.8888382;-42.4736401;62;12932
-0.22985038;8.93304;4.3264546;-22.8888382;-42.4736401;64;12972
-0.4836435;8.854029;4.903475;-22.8888382;-42.4736401;61;13014
-0.30886146;8.688824;4.661653;-22.8888382;-42.4736401;62;13054
-0.26097596;8.9498;4.434197;-22.8888382;-42.4736401;64;13092
-0.38068968;8.813326;4.757424;-22.8888382;-42.4736401;62;13132
-0.31843856;8.736709;4.5251794;-22.8888382;-42.4736401;63;13173
-0.21309046;8.952193;4.235472;-22.8888382;-42.4736401;65;13215
-0.32083282;8.846846;4.879532;-22.8888382;-42.4736401;61;13252
-0.2561874;8.679246;4.5898247;-22.8888382;-42.4736401;62;13294
-0.22985038;8.851634;4.4030714;-22.8888382;-42.4736401;64;13331
-0.48843205;8.8085375;5.047131;-22.8888382;-42.4736401;60;13372
-0.43336374;8.648121;4.6472874;-22.8888382;-42.4736401;62;13413
-0.28252444;8.961771;4.350397;-22.8888382;-42.4736401;64;13452
-0.37829542;8.849239;4.8579836;-22.8888382;-42.4736401;61;13492
-0.20590763;8.8636055;4.9010806;-22.8888382;-42.4736401;61;13533
-0.15083931;8.837268;4.2402606;-22.8888382;-42.4736401;64;13573
-0.31604427;8.679246;4.783761;-22.8888382;-42.4736401;61;13613
-0.26097596;8.559532;4.659259;-22.8888382;-42.4736401;61;13653
-0.11253092;8.968953;4.2378664;-22.8888382;-42.4736401;65;13691
-0.3519584;8.74868;4.800521;-22.8888382;-42.4736401;61;13732
-0.38547826;8.743892;4.862772;-22.8888382;-42.4736401;61;13773
-0.38068968;8.91149;4.230684;-22.8888382;-42.4736401;65;13812
-0.5411061;8.784595;4.8484063;-22.8888382;-42.4736401;61;13853
-0.39505535;8.631361;4.3791285;-22.8888382;-42.4736401;63;13892
-0.20351335;8.81572;4.2642035;-22.8888382;-42.4736401;64;13932
-0.31604427;8.830086;4.9010806;-22.8888382;-42.4736401;61;13971
-0.27294734;8.868394;4.922629;-22.8888382;-42.4736401;61;14012
-0.12689656;8.810931;4.06069;-22.8888382;-42.4736401;65;14052
-0.24182175;8.861211;5.1357193;-22.8888382;-42.4736401;60;14094
-0.34477556;8.767835;4.695173;-22.8888382;-42.4736401;62;14133
-0.3040729;8.882759;4.245049;-22.8888382;-42.4736401;64;14171
-0.38547826;8.854029;4.95136;-22.8888382;-42.4736401;61;14212
-0.35435268;8.729526;4.7167215;-22.8888382;-42.4736401;62;14254
-0.3040729;8.672064;3.9433706;-22.8888382;-42.4736401;66;14294
-0.33759275;9.024022;5.480495;-22.8888382;-42.4736401;59;14333
-0.24900457;8.576292;4.314483;-22.8888382;-42.4736401;63;14371
-0.20351335;9.0838785;4.5467277;-22.8888382;-42.4736401;63;14412
-0.29210153;9.033599;4.7526355;-22.8888382;-42.4736401;62;14452
-0.30167863;8.638543;4.3599744;-22.8888382;-42.4736401;63;14492
-0.25139886;8.880365;3.8763309;-22.8888382;-42.4736401;66;14532
-0.14605077;9.081485;3.9936504;-22.8888382;-42.4736401;66;14571
-0.3519584;8.660092;4.5491223;-22.8888382;-42.4736401;62;14614
-0.19393626;8.839663;4.07745;-22.8888382;-42.4736401;65;14652
-0.21548474;9.167678;4.4126487;-22.8888382;-42.4736401;64;14693
-0.3304099;9.047964;4.537151;-22.8888382;-42.4736401;63;14733
-0.29928434;8.9498;4.73827;-22.8888382;-42.4736401;62;14771
-0.15562786;9.0288105;3.9194279;-22.8888382;-42.4736401;67;14812
-0.22745611;9.076695;3.972102;-22.8888382;-42.4736401;66;14853
-0.33519846;8.775017;4.470111;-22.8888382;-42.4736401;63;14892
-0.1699935;9.007262;3.9242165;-22.8888382;-42.4736401;66;14932
-0.21309046;9.093455;3.8523881;-22.8888382;-42.4736401;67;14972
-0.37111259;8.937828;4.539545;-22.8888382;-42.4736401;63;15012
-0.3423813;8.966559;4.2642035;-22.8888382;-42.4736401;65;15054
-0.22266756;9.007262;3.7829542;-22.8888382;-42.4736401;67;15093
-0.34956414;9.055147;4.348003;-22.8888382;-42.4736401;64;15130
-0.3519584;8.775017;4.3025117;-22.8888382;-42.4736401;64;15173
-0.16759923;9.059936;4.182798;-22.8888382;-42.4736401;65;15213
-0.15083931;8.91149;4.417437;-22.8888382;-42.4736401;64;15252
-0.40463245;9.296969;5.2267017;-22.8888382;-42.4736401;61;15291
-0.32562137;8.696006;4.556305;-22.8888382;-42.4736401;62;15330
-0.4668836;9.296969;4.9393888;-22.8888382;-42.4736401;62;15369
-0.31125572;8.573898;3.7614057;-22.8888382;-42.4736401;66;15411
-0.70870537;9.004868;5.1021996;-22.8888382;-42.4736401;61;15450
-0.26097596;8.724737;4.0391417;-22.8888382;-42.4736401;65;15492
-0.34956414;8.676852;4.2977233;-22.8888382;-42.4736401;64;15533
