latitude	longitude	timestamp	realtime
-22.917275	-42.4761295	445944	12:33:29
-22.9168065	-42.4757675	455217	12:33:39
-22.9169349	-42.4757643	461677	12:33:45
-22.9169286	-42.4756236	467879	12:33:51
-22.9169894	-42.4755397	471880	12:33:55
-22.9214843	-42.4734348	523694	12:34:47
