latitude;longitude;timestamp
-22.8746266;-42.4650557;136509
-22.8742114;-42.4648148;147493
-22.8606085;-42.4617903;263398
-22.8606085;-42.4617903;283435
-22.8606085;-42.4617903;303335
-22.872044;-42.4667802;317386
-22.8512337;-42.4598311;321493
-22.8512337;-42.4598311;343436
-22.8512337;-42.4598311;350159
-22.84772;-42.458162;372828
-22.8456548;-42.4589006;385539
-22.8456548;-42.4589006;398704
-22.8934485;-42.4689846;413886
