accelerometer_X;accelerometer_Y;accelerometer_Z;latitude;longitude;tilt;timestamp
-0.6249057;8.427847;4.4318027;-22.8869468;-42.4683163;62;3177
-0.32801566;8.834874;4.2402606;-22.8869468;-42.4683163;64;3216
-0.4764607;8.578687;4.4461684;-22.8869468;-42.4683163;63;3254
-0.8739103;8.40151;4.271386;-22.8869468;-42.4683163;63;3297
-0.37590113;8.9976845;4.285752;-22.8869468;-42.4683163;65;3337
-0.038308397;9.064724;4.3767343;-22.8869468;-42.4683163;64;3373
-0.12689656;9.012051;4.6281333;-22.8869468;-42.4683163;63;3414
0.07422252;9.26345;4.5275736;-22.8869468;-42.4683163;64;3455
0.090982445;8.937828;5.1979704;-22.8869468;-42.4683163;60;3497
-0.22506183;8.437425;4.9968514;-22.8869468;-42.4683163;59;3536
-0.052674048;8.9186735;4.8938975;-22.8869468;-42.4683163;61;3576
-0.24900457;8.870789;4.860378;-22.8869468;-42.4683163;61;3615
-0.67279124;8.897125;4.6664414;-22.8869468;-42.4683163;62;3655
-0.339987;9.256267;4.371946;-22.8869468;-42.4683163;65;3696
-0.44533512;9.009656;4.5419393;-22.8869468;-42.4683163;63;3737
-0.7350424;8.73192;4.4389853;-22.8869468;-42.4683163;63;3776
-0.30167863;8.877971;4.216318;-22.8869468;-42.4683163;65;3817
-0.30167863;8.437425;4.4916596;-22.8869468;-42.4683163;62;3855
-0.4740664;8.454185;4.6281333;-22.8869468;-42.4683163;61;3899
-0.12929083;8.973742;4.2618093;-22.8869468;-42.4683163;65;3936
-0.21548474;9.064724;4.9561486;-22.8869468;-42.4683163;61;3975
-0.29689008;8.652909;4.6568646;-22.8869468;-42.4683163;62;4015
-0.20111908;9.27542;4.0894213;-22.8869468;-42.4683163;66;4055
-0.30646718;8.9498;4.824464;-22.8869468;-42.4683163;62;4094
-0.531529;8.439818;5.0136113;-22.8869468;-42.4683163;59;4135
-0.05506832;9.184438;4.70475;-22.8869468;-42.4683163;63;4174
-0.05506832;8.851634;4.886715;-22.8869468;-42.4683163;61;4214
-0.32083282;8.775017;5.174028;-22.8869468;-42.4683163;59;4254
-0.11253092;9.244295;4.5012364;-22.8869468;-42.4683163;64;4297
-0.37111259;8.664881;4.644893;-22.8869468;-42.4683163;62;4335
-0.81644773;8.487704;4.6640472;-22.8869468;-42.4683163;61;4377
-0.48843205;8.595447;3.8284454;-22.8869468;-42.4683163;66;4416
-0.24421602;8.909097;4.276175;-22.8869468;-42.4683163;64;4454
-0.37590113;9.284998;4.4246197;-22.8869468;-42.4683163;65;4495
-0.44772938;9.438231;4.271386;-22.8869468;-42.4683163;66;4535
-0.36392978;8.743892;4.790944;-22.8869468;-42.4683163;61;4576
-0.42378664;8.358414;5.1596622;-22.8869468;-42.4683163;58;4615
-0.07901107;8.664881;4.7191157;-22.8869468;-42.4683163;61;4655
-0.17238778;8.631361;4.7933383;-22.8869468;-42.4683163;61;4694
-0.48843205;9.047964;4.494054;-22.8869468;-42.4683163;64;4734
-0.21548474;9.395134;4.292935;-22.8869468;-42.4683163;65;4776
-0.17717634;8.873182;4.5610933;-22.8869468;-42.4683163;63;4815
-0.15802214;7.7837873;2.9928436;-22.8869468;-42.4683163;69;4855
-0.84278476;5.849213;-2.4254005;-22.8869468;-42.4683163;112;4896
0.5698374;7.8340673;2.9928436;-22.8869468;-42.4683163;69;4934
-0.36632404;8.889942;3.921822;-22.8869468;-42.4683163;66;4974
-0.5889916;9.759064;6.002447;-22.8869468;-42.4683163;58;5017
-0.2944958;8.420665;4.1971636;-22.8869468;-42.4683163;64;5055
0.031125572;9.802161;5.6457;-22.8869468;-42.4683163;60;5096
-0.505192;8.76544;4.0104103;-22.8869468;-42.4683163;65;5134
-0.37829542;8.887548;5.2147307;-22.8869468;-42.4683163;60;5173
-0.7996878;8.875577;4.5706706;-22.8869468;-42.4683163;63;5213
-0.32083282;9.076695;4.063084;-22.8869468;-42.4683163;66;5255
-0.22745611;8.681641;4.4222255;-22.8869468;-42.4683163;63;5294
-0.20351335;8.734315;4.3695517;-22.8869468;-42.4683163;63;5335
0.10055954;9.055147;4.580248;-22.8869468;-42.4683163;63;5376
0.071828246;8.509253;4.331243;-22.8869468;-42.4683163;63;5414
-0.18914771;8.837268;4.443774;-22.8869468;-42.4683163;63;5456
-0.24900457;9.074302;4.843618;-22.8869468;-42.4683163;62;5496
-0.38787252;8.502069;4.6640472;-22.8869468;-42.4683163;61;5535
-0.51716334;8.952193;4.6568646;-22.8869468;-42.4683163;63;5575
-0.46209505;9.1628895;4.601796;-22.8869468;-42.4683163;63;5617
-0.3423813;8.650515;4.575459;-22.8869468;-42.4683163;62;5654
-0.3519584;9.0288105;4.8771377;-22.8869468;-42.4683163;62;5696
-0.19393626;8.964165;4.333637;-22.8869468;-42.4683163;64;5735
-0.27055305;8.605023;4.757424;-22.8869468;-42.4683163;61;5775
-0.3974496;8.868394;4.4844766;-22.8869468;-42.4683163;63;5814
-0.22266756;9.031204;4.4844766;-22.8869468;-42.4683163;64;5855
-0.2466103;8.669669;4.4988422;-22.8869468;-42.4683163;63;5895
-0.41181526;8.865999;4.608979;-22.8869468;-42.4683163;63;5934
-0.23463893;9.098245;4.5682764;-22.8869468;-42.4683163;63;5976
-0.29689008;8.669669;4.5539107;-22.8869468;-42.4683163;62;6014
-0.34477556;8.854029;4.520391;-22.8869468;-42.4683163;63;6056
-0.32083282;9.009656;4.4485626;-22.8869468;-42.4683163;64;6096
-0.22027329;8.660092;4.7358756;-22.8869468;-42.4683163;61;6137
-0.30886146;8.921068;4.929812;-22.8869468;-42.4683163;61;6175
-0.32562137;9.026416;4.242655;-22.8869468;-42.4683163;65;6218
-0.25858167;8.557138;4.4892654;-22.8869468;-42.4683163;62;6254
-0.31843856;8.8324795;4.740664;-22.8869468;-42.4683163;62;6294
-0.18196489;9.122187;4.517997;-22.8869468;-42.4683163;64;6333
-0.3232271;8.6433325;4.537151;-22.8866959;-42.4682751;62;6385
-0.2370332;8.559532;4.601796;-22.8866959;-42.4682751;62;6430
-0.3304099;8.882759;4.659259;-22.8866959;-42.4682751;62;6472
