accelerometer_X;accelerometer_Y;accelerometer_Z;latitude;longitude;tilt;timestamp
0.2657645;7.005648;6.610593;-22.92370972433375;-43.233280635344244;47;8237
0.2681588;7.0104365;6.771009;-22.92370972433375;-43.233280635344244;46;8275
0.17478207;7.223527;6.962551;-22.92370972433375;-43.233280635344244;46;8316
0.08140534;7.328875;6.9840994;-22.92370972433375;-43.233280635344244;46;8370
0.32562137;6.9840994;6.7015753;-22.92370972433375;-43.233280635344244;46;8415
0.23463893;7.1109962;6.818895;-22.92370972433375;-43.233280635344244;46;8456
0.20351335;7.2881727;6.9290314;-22.92370972433375;-43.233280635344244;46;8496
0.083799616;7.491686;6.976917;-22.92370972433375;-43.233280635344244;47;8537
0.090982445;7.412675;6.8356547;-22.92370972433375;-43.233280635344244;47;8576
0.1987248;7.26423;6.804529;-22.92370972433375;-43.233280635344244;47;8617
0.11971374;7.1229677;6.778192;-22.92370972433375;-43.233280635344244;46;8655
1.2522057;7.2762012;5.442187;-22.92370972433375;-43.233280635344244;54;8697
0.43096948;6.32328;5.090228;-22.92370972433375;-43.233280635344244;51;8738
0.5602603;7.2163444;7.108602;-22.92370972433375;-43.233280635344244;46;8778
-0.14365649;7.5036573;7.8747697;-22.92370972433375;-43.233280635344244;44;8818
0.44054657;7.2091613;6.881146;-22.92370972433375;-43.233280635344244;46;8855
-0.21548474;7.2211328;7.1157846;-22.92370972433375;-43.233280635344244;45;8898
0.13886794;7.2618356;6.7877693;-22.92370972433375;-43.233280635344244;47;8938
0.1340794;7.1732473;6.9577627;-22.92370972433375;-43.233280635344244;46;8976
0.3615355;6.960157;6.672844;-22.92370972433375;-43.233280635344244;46;9016
0.40223816;7.118179;6.6177754;-22.92370972433375;-43.233280635344244;47;9083
0.44772938;7.084659;6.7853746;-22.92370972433375;-43.233280635344244;46;9122
0.2681588;7.161276;6.830866;-22.92370972433375;-43.233280635344244;46;9156
0.23942748;7.039168;6.6345353;-22.92370972433375;-43.233280635344244;47;9196
0.15802214;7.048745;6.742278;-22.92370972433375;-43.233280635344244;46;9233
0.1340794;7.1373334;6.818895;-22.92370972433375;-43.233280635344244;46;9274
0.090982445;7.223527;6.9122715;-22.92370972433375;-43.233280635344244;46;9316
0.12210801;7.3600006;6.6010156;-22.92370972433375;-43.233280635344244;48;9364
0.2944958;7.563514;6.4429936;-22.92370972433375;-43.233280635344244;50;9395
0.39505535;7.398309;6.1101894;-22.92370972433375;-43.233280635344244;50;9436
0.22266756;7.3647895;6.301731;-22.92370972433375;-43.233280635344244;49;9478
0.1340794;7.4438004;6.2777886;-22.92370972433375;-43.233280635344244;50;9516
0.1699935;7.5084457;6.404685;-22.92370972433375;-43.233280635344244;50;9556
0.076616794;7.7095647;6.567496;-22.92370972433375;-43.233280635344244;50;9597
0.043096945;7.8364615;6.517216;-22.92370972433375;-43.233280635344244;50;9635
0.15802214;7.7742105;6.421445;-22.92370972433375;-43.233280635344244;50;9673
0.23224466;7.623371;6.241874;-22.92370972433375;-43.233280635344244;51;9715
0.22745611;7.4438004;6.2921543;-22.92370972433375;-43.233280635344244;50;9753
0.08858817;7.47732;6.55313;-22.92370972433375;-43.233280635344244;49;9793
0.15323359;7.4605603;6.632141;-22.92370972433375;-43.233280635344244;48;9834
0.21548474;7.455772;6.533976;-22.92370972433375;-43.233280635344244;49;9875
0.21548474;7.57788;6.407079;-22.92370972433375;-43.233280635344244;50;9917
0.22027329;7.632948;6.3208857;-22.92370972433375;-43.233280635344244;50;9957
0.31604427;7.556331;6.261029;-22.92370972433375;-43.233280635344244;50;9997
0.22985038;7.4701376;6.407079;-22.92370972433375;-43.233280635344244;49;10037
0.17717634;7.640131;6.4525704;-22.92370972433375;-43.233280635344244;50;10086
0.22266756;7.623371;6.2969427;-22.92370972433375;-43.233280635344244;50;10135
0.36392978;7.515629;6.3544054;-22.92370972433375;-43.233280635344244;50;10174
0.28013015;7.458166;6.3400397;-22.92370972433375;-43.233280635344244;50;10213
0.22266756;7.407886;6.550736;-22.92370972433375;-43.233280635344244;49;10254
0.24182175;7.4892917;6.5818615;-22.92370972433375;-43.233280635344244;49;10296
0.11492519;7.4845033;6.5842557;-22.92370972433375;-43.233280635344244;49;10344
0.11253092;7.6066113;6.431022;-22.92370972433375;-43.233280635344244;50;10380
0.30886146;7.6640735;6.143709;-22.92370972433375;-43.233280635344244;51;10415
0.43336374;7.616188;6.28976;-22.92370972433375;-43.233280635344244;50;10452
0.51955765;7.5060515;6.2682114;-22.92370972433375;-43.233280635344244;50;10499
0.31365;7.57788;6.5794673;-22.92370972433375;-43.233280635344244;49;10533
0.21548474;7.5659084;6.5387645;-22.92370972433375;-43.233280635344244;49;10573
0.28252444;7.3767605;6.387925;-22.92370972433375;-43.233280635344244;49;10615
0.21787901;7.4892917;6.5196104;-22.92370972433375;-43.233280635344244;49;10655
0.08619389;7.692805;6.7135468;-22.92370972433375;-43.233280635344244;49;10696
0.2466103;7.393521;6.3328567;-22.92370972433375;-43.233280635344244;49;10736
0.15802214;7.4007034;6.3759537;-22.92370972433375;-43.233280635344244;49;10777
0.24182175;7.5395713;6.6417184;-22.92370972433375;-43.233280635344244;49;10818
0.052674048;7.56112;6.699181;-22.92370972433375;-43.233280635344244;48;10857
0.22745611;7.362395;6.409474;-22.92370972433375;-43.233280635344244;49;10897
0.15323359;7.5036573;6.409474;-22.92370972433375;-43.233280635344244;50;10938
0.035914123;7.676045;6.3711653;-22.92370972433375;-43.233280635344244;50;10978
0.37111259;7.4701376;6.150892;-22.92370972433375;-43.233280635344244;51;11016
0.23463893;7.450983;6.699181;-22.92370972433375;-43.233280635344244;48;11058
0.08858817;7.656891;6.4789076;-22.92370972433375;-43.233280635344244;50;11106
0.17478207;7.3408465;6.421445;-22.92370972433375;-43.233280635344244;49;11155
0.29210153;7.362395;6.438205;-22.92370972433375;-43.233280635344244;49;11192
0.011971374;7.666468;6.830866;-22.92370972433375;-43.233280635344244;48;11233
0.043096945;7.5515428;6.768615;-22.92370972433375;-43.233280635344244;48;11275
0.36632404;7.3671837;6.2322974;-22.92370972433375;-43.233280635344244;50;11314
0.04070267;7.5850625;6.5387645;-22.92370972433375;-43.233280635344244;49;11354
0.1340794;7.4605603;6.572284;-22.92370972433375;-43.233280635344244;49;11394
0.26097596;7.534783;6.737489;-22.92370972433375;-43.233280635344244;48;11432
0.22985038;7.4438004;6.6632667;-22.92370972433375;-43.233280635344244;48;11475
0.409421;7.2785954;6.404685;-22.92370972433375;-43.233280635344244;49;11516
-0.08140534;7.49408;6.6010156;-22.92370972433375;-43.233280635344244;49;11560
0.11492519;7.6066113;6.3998966;-22.92370972433375;-43.233280635344244;50;11594
0.50040346;7.2977495;5.9210415;-22.92370972433375;-43.233280635344244;51;11637
0.14605077;7.393521;6.4597535;-22.92370972433375;-43.233280635344244;49;11675
0.3974496;7.273807;6.510033;-22.92370972433375;-43.233280635344244;48;11716
0.052674048;7.7742105;6.9840994;-22.92370972433375;-43.233280635344244;48;11757
0.48124924;7.472532;6.483696;-22.92370972433375;-43.233280635344244;49;11797
0.15802214;7.450983;6.737489;-22.92370972433375;-43.233280635344244;48;11837
0.36871833;7.3600006;6.4405994;-22.92370972433375;-43.233280635344244;49;11878
0.11971374;7.472532;6.6632667;-22.92370972433375;-43.233280635344244;48;11915
0.27294734;7.391126;6.4405994;-22.92370972433375;-43.233280635344244;49;11957
-0.052674048;7.4701376;6.4573593;-22.92370972433375;-43.233280635344244;49;11995
0.20590763;7.4533772;6.3807425;-22.92370972433375;-43.233280635344244;49;12035
0.023942748;7.3432407;6.577073;-22.92370972433375;-43.233280635344244;48;12094
-0.25858167;7.4701376;6.924243;-22.92370972433375;-43.233280635344244;47;12133
0.5650489;7.206767;6.1915946;-22.92370972433375;-43.233280635344244;49;12178
-0.15562786;7.7837873;7.0559278;-22.92370972433375;-43.233280635344244;48;12213
0.24900457;7.5276;6.387925;-22.92370972433375;-43.233280635344244;50;12256
-0.08140534;7.5419655;6.794952;-22.92370972433375;-43.233280635344244;48;12298
0.16281068;7.3743663;6.593833;-22.92370972433375;-43.233280635344244;48;12335
0.2561874;7.455772;6.32328;-22.92370972433375;-43.233280635344244;50;12374
0.09577099;7.695199;6.5794673;-22.92370972433375;-43.233280635344244;49;12414
0.14126222;7.6544967;6.7877693;-22.92370972433375;-43.233280635344244;48;12455
-0.019154198;7.5515428;6.857203;-22.92370972433375;-43.233280635344244;48;12495
0.35914123;7.2714124;6.3352513;-22.92370972433375;-43.233280635344244;49;12537
-0.083799616;7.3432407;6.5028505;-22.92370972433375;-43.233280635344244;48;12575
-0.16281068;7.474926;6.610593;-22.92370972433375;-43.233280635344244;49;12614
-0.090982445;7.4868975;6.8476257;-22.92370972433375;-43.233280635344244;48;12658
0.011971374;7.3025384;6.962551;-22.92370972433375;-43.233280635344244;46;12695
0.0071828244;7.6281595;6.572284;-22.92370972433375;-43.233280635344244;49;12737
-0.0047885496;7.659285;6.897906;-22.92370972433375;-43.233280635344244;48;12776
0.36392978;7.415069;6.5220046;-22.92370972433375;-43.233280635344244;49;12815
0.45970076;7.4964743;6.474119;-22.92370972433375;-43.233280635344244;49;12855
0.4644893;7.2450757;5.9808984;-22.92370972433375;-43.233280635344244;51;12896
0.42139238;7.1325445;6.203566;-22.92370972433375;-43.233280635344244;49;12937
0.56265455;7.4222517;6.3280683;-22.92370972433375;-43.233280635344244;50;12976
0.40223816;7.5323887;6.754249;-22.92370972433375;-43.233280635344244;48;13014
0.42618093;7.082265;6.409474;-22.92370972433375;-43.233280635344244;48;13093
0.031125572;7.4030976;6.1652575;-22.92370972433375;-43.233280635344244;50;13138
-0.05506832;7.2546525;6.325674;-22.92370972433375;-43.233280635344244;49;13173
0.09577099;7.738296;6.4765134;-22.92370972433375;-43.233280635344244;50;13213
-0.10774237;7.5276;6.4789076;-22.92370972433375;-43.233280635344244;49;13254
-0.15323359;7.240287;6.4405994;-22.92370972433375;-43.233280635344244;48;13293
-0.3998439;7.5252056;6.591439;-22.92370972433375;-43.233280635344244;49;13335
-0.30646718;7.5491486;6.699181;-22.92370972433375;-43.233280635344244;48;13375
-0.22027329;7.3815494;6.1269493;-22.92370972433375;-43.233280635344244;50;13415
-0.12210801;7.285778;6.119766;-22.92370972433375;-43.233280635344244;50;13455
0.20590763;7.3432407;6.8356547;-22.92370972433375;-43.233280635344244;47;13494
0.15323359;7.6018224;6.8955116;-22.92370972433375;-43.233280635344244;48;13537
0.3328042;7.4988685;6.4142623;-22.92370972433375;-43.233280635344244;49;13575
0.56265455;7.101419;6.5746784;-22.92370972433375;-43.233280635344244;47;13616
0.18196489;7.4533772;6.9146657;-22.92370972433375;-43.233280635344244;47;13656
-0.05985687;7.429435;6.610593;-22.92370972433375;-43.233280635344244;48;13695
-0.11492519;7.106208;6.186806;-22.92370972433375;-43.233280635344244;49;13738
0.13886794;7.412675;6.7255177;-22.92370972433375;-43.233280635344244;48;13776
-0.15323359;7.3384523;6.7566433;-22.92370972433375;-43.233280635344244;47;13817
-0.26337022;7.352818;6.6010156;-22.92370972433375;-43.233280635344244;48;13857
0.35674694;6.8452315;6.359194;-22.92370972433375;-43.233280635344244;47;13898
0.42618093;6.943397;6.646507;-22.92370972433375;-43.233280635344244;46;13935
0.48843205;7.7047763;6.811712;-22.92370972433375;-43.233280635344244;49;13979
0.016759925;7.5874567;7.022408;-22.92370972433375;-43.233280635344244;47;14017
0.4189981;6.8907228;5.95935;-22.92370972433375;-43.233280635344244;49;14088
0.18196489;7.4007034;6.6345353;-22.92370972433375;-43.233280635344244;48;14134
0.19633053;7.355212;6.56989;-22.92370972433375;-43.233280635344244;48;14174
-0.076616794;7.1660647;6.4429936;-22.92370972433375;-43.233280635344244;48;14214
0.37111259;7.206767;6.610593;-22.92370972433375;-43.233280635344244;48;14252
0.28252444;7.3647895;6.8332605;-22.92370972433375;-43.233280635344244;47;14292
-0.11013664;7.391126;6.998465;-22.92370972433375;-43.233280635344244;47;14336
0.32083282;7.0271964;6.4621477;-22.92370972433375;-43.233280635344244;47;14371
0.44294083;7.0535336;6.325674;-22.92370972433375;-43.233280635344244;48;14422
-0.20590763;7.5683026;7.0966306;-22.92370972433375;-43.233280635344244;47;14454
-0.21548474;7.307327;6.138921;-22.92370972433375;-43.233280635344244;50;14495
0.12689656;7.371972;6.2490573;-22.92370972433375;-43.233280635344244;50;14534
0.26337022;7.233104;6.715941;-22.92370972433375;-43.233280635344244;47;14575
0.65124273;7.345635;6.735095;-22.92370972433375;-43.233280635344244;48;14616
0.76137936;7.075082;6.9098773;-22.92370972433375;-43.233280635344244;46;14656
0.50040346;7.2881727;6.5028505;-22.92370972433375;-43.233280635344244;48;14698
0.2753416;7.2211328;6.3328567;-22.92370972433375;-43.233280635344244;49;14735
-0.14126222;7.249864;6.1054006;-22.92370972433375;-43.233280635344244;50;14776
-0.026337024;7.240287;6.6153812;-22.92370972433375;-43.233280635344244;48;14819
0.31604427;6.8428373;6.2777886;-22.92370972433375;-43.233280635344244;47;14855
-0.45251793;7.683228;7.005648;-22.92370972433375;-43.233280635344244;48;14897
-0.15323359;7.4892917;6.385531;-22.92370972433375;-43.233280635344244;50;14935
-0.3040729;7.6281595;7.1971903;-22.92370972433375;-43.233280635344244;47;14975
0.21548474;7.18043;6.4980617;-22.92370972433375;-43.233280635344244;48;15016
0.076616794;7.4461946;6.7901635;-22.92370972433375;-43.233280635344244;48;15090
-0.117319465;7.6640735;7.0870533;-22.92370972433375;-43.233280635344244;47;15135
-0.062251143;7.5754857;6.4765134;-22.92370972433375;-43.233280635344244;49;15174
0.03351985;7.57788;7.249864;-22.92370972433375;-43.233280635344244;46;15213
0.47885495;6.93382;6.524399;-22.92370972433375;-43.233280635344244;47;15253
0.23463893;7.5252056;6.938608;-22.92370972433375;-43.233280635344244;47;15294
-0.24421602;7.501263;7.0702934;-22.92370972433375;-43.233280635344244;47;15336
