accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	datetime
-0.6105401	7.048745	8.365596	-22.8590513	-43.2310546	40	4695	2018-03-15T11:01:47.946Z
0.89545876	4.8555894	7.7478733	-22.8590513	-43.2310546	33	4736	2018-03-15T11:01:47.987Z
1.1947432	5.1859994	7.3408465	-22.8590513	-43.2310546	36	4774	2018-03-15T11:01:48.025Z
0.76137936	5.5810547	7.4964743	-22.8590513	-43.2310546	37	4814	2018-03-15T11:01:48.065Z
0.9624985	6.543553	8.578687	-22.8590513	-43.2310546	38	4855	2018-03-15T11:01:48.106Z
0.46209505	5.995264	8.46855	-22.8590513	-43.2310546	35	4894	2018-03-15T11:01:48.146Z
1.2809371	6.761432	7.702382	-22.8590513	-43.2310546	42	4934	2018-03-15T11:01:48.185Z
1.812466	7.2809896	5.8755503	-22.8590513	-43.2310546	52	4974	2018-03-15T11:01:48.225Z
0.8978531	6.318491	6.9936767	-22.8590513	-43.2310546	42	5014	2018-03-15T11:01:48.265Z
0.9481328	6.91706	7.982512	-22.8590513	-43.2310546	41	5053	2018-03-15T11:01:48.304Z
0.54350036	7.656891	9.265843	-22.8590513	-43.2310546	40	5094	2018-03-15T11:01:48.345Z
-0.023942748	6.4860907	9.387952	-22.8590513	-43.2310546	35	5142	2018-03-15T11:01:48.393Z
-0.87151605	5.497255	5.2841644	-22.8590513	-43.2310546	46	5173	2018-03-15T11:01:48.425Z
0.047885496	5.7654138	8.593052	-22.8590513	-43.2310546	34	5217	2018-03-15T11:01:48.469Z
0.9816527	8.142929	7.987301	-22.8590513	-43.2310546	46	5335	2018-03-15T11:01:48.586Z
0.723071	8.128563	12.086299	-22.8590513	-43.2310546	34	5416	2018-03-15T11:01:48.667Z
0.6057515	4.2570205	4.022382	-22.8590513	-43.2310546	47	5454	2018-03-15T11:01:48.705Z
-0.35914123	5.8851275	4.556305	-22.8590513	-43.2310546	52	5533	2018-03-15T11:01:48.784Z
-0.58420306	8.818114	9.543579	-22.8590513	-43.2310546	43	5574	2018-03-15T11:01:48.825Z
0.6249057	5.9856873	7.3432407	-22.8590513	-43.2310546	39	5696	2018-03-15T11:01:48.947Z
-0.0023942748	5.978504	9.505271	-22.8590513	-43.2310546	32	5735	2018-03-15T11:01:48.986Z
0.82602483	6.316097	9.972155	-22.8590513	-43.2310546	33	5816	2018-03-15T11:01:49.067Z
2.030345	5.9641385	6.9314256	-22.8590513	-43.2310546	42	5854	2018-03-15T11:01:49.105Z
0.11492519	5.28177	8.89952	-22.8590513	-43.2310546	31	6335	2018-03-15T11:01:49.586Z
0.42378664	5.0495257	7.5922456	-22.8587954	-43.2305387	34	6494	2018-03-15T11:01:49.745Z
2.056682	6.407079	10.838882	-22.8587954	-43.2305387	32	6535	2018-03-15T11:01:49.786Z
1.4317763	6.0431495	9.150918	-22.8587954	-43.2305387	34	6613	2018-03-15T11:01:49.864Z
1.1540405	4.6568646	7.5323887	-22.8587954	-43.2305387	32	6654	2018-03-15T11:01:49.905Z
1.489239	5.157268	7.7933645	-22.8587954	-43.2305387	35	6695	2018-03-15T11:01:49.946Z
0.40463245	5.0591025	7.3049326	-22.8587954	-43.2305387	35	6735	2018-03-15T11:01:49.986Z
