accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	datetime
0.083799616	5.097411	5.260222	-22.858873	-43.2304118	44	12278	2018-03-15T10:27:24.094Z
1.2689656	7.0559278	10.304958	-22.858873	-43.2304118	35	12448	2018-03-15T10:27:24.265Z
0.05027977	6.4597535	7.2714124	-22.858873	-43.2304118	42	12627	2018-03-15T10:27:24.444Z
-0.3519584	5.1357193	6.035967	-22.858873	-43.2304118	40	12811	2018-03-15T10:27:24.627Z
-0.031125572	9.399923	6.2490573	-22.858873	-43.2304118	56	12990	2018-03-15T10:27:24.807Z
0.77574503	8.118986	5.516409	-22.858873	-43.2304118	56	13171	2018-03-15T10:27:24.988Z
-0.42618093	6.981705	6.6081986	-22.858873	-43.2304118	47	13352	2018-03-15T10:27:25.168Z
-0.6943397	7.2354984	6.9218483	-22.858873	-43.2304118	46	13531	2018-03-15T10:27:25.348Z
0.8332076	9.208381	9.431048	-22.858873	-43.2304118	44	13712	2018-03-15T10:27:25.528Z
-0.057462595	6.699181	6.893117	-22.858873	-43.2304118	44	13889	2018-03-15T10:27:25.705Z
-0.14126222	8.444607	6.938608	-22.858873	-43.2304118	51	14070	2018-03-15T10:27:25.887Z
0.47167215	6.691998	7.1301503	-22.858873	-43.2304118	43	14251	2018-03-15T10:27:26.068Z
0.7326481	7.927444	5.9114647	-22.858873	-43.2304118	53	14430	2018-03-15T10:27:26.247Z
0.21309046	6.893117	7.743085	-22.858873	-43.2304118	42	14609	2018-03-15T10:27:26.426Z
-1.0199611	6.9673395	6.2753944	-22.858873	-43.2304118	48	14790	2018-03-15T10:27:26.606Z
0.5865973	8.080677	6.6680555	-22.858873	-43.2304118	51	14970	2018-03-15T10:27:26.786Z
-0.9984126	7.415069	6.65369	-22.858873	-43.2304118	48	15150	2018-03-15T10:27:26.966Z
-0.4285752	8.358414	7.553937	-22.858873	-43.2304118	48	15333	2018-03-15T10:27:27.149Z
0.7853221	6.0455437	3.605778	-22.858873	-43.2304118	59	15511	2018-03-15T10:27:27.327Z
0.28731298	8.298556	7.518023	-22.858873	-43.2304118	48	15692	2018-03-15T10:27:27.508Z
-0.023942748	6.5651016	5.9449844	-22.858873	-43.2304118	48	15874	2018-03-15T10:27:27.690Z
-0.11492519	6.7039695	5.28177	-22.858873	-43.2304118	52	16052	2018-03-15T10:27:27.869Z
-0.36632404	6.488485	4.601796	-22.858873	-43.2304118	55	16231	2018-03-15T10:27:28.048Z
-0.37350687	7.24747	6.543553	-22.858873	-43.2304118	48	16408	2018-03-15T10:27:28.225Z
-0.339987	7.695199	6.021601	-22.859	-43.2308197	52	16586	2018-03-15T10:27:28.402Z
0.2657645	9.074302	7.678439	-22.859	-43.2308197	50	16772	2018-03-15T10:27:28.588Z
-0.32562137	7.8101244	5.1213536	-22.859	-43.2308197	57	16953	2018-03-15T10:27:28.770Z
-0.1340794	6.8619914	6.428628	-22.859	-43.2308197	47	17127	2018-03-15T10:27:28.943Z
0.11492519	7.886741	7.5036573	-22.859	-43.2308197	46	17311	2018-03-15T10:27:29.127Z
0.7829279	7.762239	7.3025384	-22.859	-43.2308197	47	17489	2018-03-15T10:27:29.306Z
-0.0023942748	6.1748347	7.120573	-22.859	-43.2308197	41	17669	2018-03-15T10:27:29.485Z
0.031125572	5.312896	7.5084457	-22.859	-43.2308197	35	17851	2018-03-15T10:27:29.667Z
-0.14126222	6.7877693	9.024022	-22.859	-43.2308197	37	18029	2018-03-15T10:27:29.845Z
0.021548472	6.438205	5.854002	-22.859	-43.2308197	48	18211	2018-03-15T10:27:30.027Z
0.41181526	6.0934296	7.7311134	-22.859	-43.2308197	38	18391	2018-03-15T10:27:30.207Z
-0.46927786	6.1125836	7.0726876	-22.859	-43.2308197	41	18571	2018-03-15T10:27:30.387Z
0.7733508	6.9673395	6.100612	-22.859	-43.2308197	49	18750	2018-03-15T10:27:30.567Z
1.4269878	6.2107487	6.7255177	-22.859	-43.2308197	43	18930	2018-03-15T10:27:30.747Z
0.49082634	6.3735595	6.4860907	-22.859	-43.2308197	45	19111	2018-03-15T10:27:30.927Z
1.036721	7.151699	7.6353426	-22.859	-43.2308197	43	19291	2018-03-15T10:27:31.108Z
0.53871185	6.483696	6.8955116	-22.859	-43.2308197	43	19472	2018-03-15T10:27:31.289Z
0.9888355	5.3966956	7.7837873	-22.859	-43.2308197	35	19650	2018-03-15T10:27:31.467Z
0.5554718	7.2354984	7.0152254	-22.859	-43.2308197	46	19830	2018-03-15T10:27:31.647Z
1.515576	6.2777886	5.899493	-22.859	-43.2308197	48	20008	2018-03-15T10:27:31.825Z
1.5036045	5.7295	7.972935	-22.859	-43.2308197	37	20189	2018-03-15T10:27:32.005Z
1.0391153	7.003254	6.4980617	-22.859	-43.2308197	47	20366	2018-03-15T10:27:32.183Z
1.5107874	7.553937	7.4438004	-22.859	-43.2308197	46	20545	2018-03-15T10:27:32.361Z
1.2665714	6.7470665	6.996071	-22.859	-43.2308197	44	20731	2018-03-15T10:27:32.547Z
2.22907	7.228316	5.9880815	-22.859	-43.2308197	52	20909	2018-03-15T10:27:32.725Z
2.9210153	5.8324533	7.4198575	-22.859	-43.2308197	41	21091	2018-03-15T10:27:32.907Z
1.3719195	5.200365	6.0455437	-22.859	-43.2308197	42	21270	2018-03-15T10:27:33.087Z
1.7023294	6.064698	6.6584783	-22.859	-43.2308197	43	21449	2018-03-15T10:27:33.265Z
2.9210153	6.9003	6.6177754	-22.8586459	-43.2302293	49	21625	2018-03-15T10:27:33.441Z
2.013585	5.4302154	8.372779	-22.8586459	-43.2302293	35	21810	2018-03-15T10:27:33.626Z
2.473286	5.4086666	6.517216	-22.8586459	-43.2302293	42	21993	2018-03-15T10:27:33.809Z
3.9744961	8.193209	3.7877429	-22.8586459	-43.2302293	67	22165	2018-03-15T10:27:33.981Z
0.6296943	7.867587	7.893924	-22.8586459	-43.2302293	45	22350	2018-03-15T10:27:34.167Z
2.5714512	6.3472223	7.597034	-22.8586459	-43.2302293	42	22531	2018-03-15T10:27:34.347Z
1.9920366	5.7127395	6.9218483	-22.8586459	-43.2302293	41	22710	2018-03-15T10:27:34.526Z
1.3575538	5.7989335	7.929838	-22.8586459	-43.2302293	37	22890	2018-03-15T10:27:34.707Z
1.3120626	8.475733	8.763046	-22.8586459	-43.2302293	44	23069	2018-03-15T10:27:34.885Z
3.859571	7.905895	7.843644	-22.8586459	-43.2302293	48	23250	2018-03-15T10:27:35.067Z
3.0527003	4.537151	7.699988	-22.8586459	-43.2302293	35	23430	2018-03-15T10:27:35.247Z
3.4740927	6.2777886	5.3033185	-22.8586459	-43.2302293	54	23609	2018-03-15T10:27:35.425Z
0.7853221	5.4158497	5.794145	-22.8586459	-43.2302293	43	23788	2018-03-15T10:27:35.605Z
2.80609	8.856422	9.584282	-22.8586459	-43.2302293	44	23965	2018-03-15T10:27:35.782Z
2.0423164	7.326481	7.091842	-22.8586459	-43.2302293	47	24152	2018-03-15T10:27:35.968Z
3.9768906	7.474926	6.081458	-22.8586459	-43.2302293	54	24331	2018-03-15T10:27:36.148Z
3.1843855	6.4525704	4.6736245	-22.8586459	-43.2302293	57	24510	2018-03-15T10:27:36.326Z
2.0016139	5.296136	4.723904	-22.8586459	-43.2302293	50	24690	2018-03-15T10:27:36.506Z
1.6065584	6.56989	7.4868975	-22.8586459	-43.2302293	42	24870	2018-03-15T10:27:36.687Z
2.5642684	6.064698	6.0431495	-22.8586459	-43.2302293	47	25047	2018-03-15T10:27:36.864Z
2.2530127	6.7446723	7.49408	-22.8586459	-43.2302293	43	25229	2018-03-15T10:27:37.045Z
2.7127132	7.573091	6.3280683	-22.8586459	-43.2302293	52	25407	2018-03-15T10:27:37.224Z
3.5650752	5.190788	3.3615618	-22.8586459	-43.2302293	62	25591	2018-03-15T10:27:37.408Z
2.3344178	7.106208	5.8180876	-22.8586459	-43.2302293	52	25769	2018-03-15T10:27:37.586Z
2.310475	7.309721	7.4414062	-22.8586459	-43.2302293	46	25950	2018-03-15T10:27:37.767Z
1.8268317	7.848433	6.9481854	-22.8586459	-43.2302293	49	26131	2018-03-15T10:27:37.947Z
1.3383996	7.005648	6.771009	-22.8586459	-43.2302293	46	26310	2018-03-15T10:27:38.126Z
0.8667275	6.9745226	7.024802	-22.8586459	-43.2302293	45	26486	2018-03-15T10:27:38.302Z
0.9960183	6.6967864	6.2155375	-22.8586542	-43.2301609	47	26667	2018-03-15T10:27:38.484Z
1.1300977	7.666468	5.61218	-22.8586542	-43.2301609	54	26850	2018-03-15T10:27:38.667Z
1.1396748	7.5587254	6.919454	-22.8586542	-43.2301609	48	27029	2018-03-15T10:27:38.845Z
0.32801566	7.2594414	6.689604	-22.8586542	-43.2301609	47	27208	2018-03-15T10:27:39.024Z
0.9864412	7.3169036	7.333664	-22.8586542	-43.2301609	45	27390	2018-03-15T10:27:39.206Z
0.81165916	8.166871	6.7734036	-22.8586542	-43.2301609	50	27568	2018-03-15T10:27:39.384Z
1.0989721	7.553937	7.74069	-22.8586542	-43.2301609	45	27744	2018-03-15T10:27:39.560Z
0.6703969	7.893924	6.8667803	-22.8586542	-43.2301609	49	27930	2018-03-15T10:27:39.746Z
1.3623424	7.597034	7.2163444	-22.8586542	-43.2301609	47	28110	2018-03-15T10:27:39.926Z
0.68715686	6.1532865	5.6002088	-22.8586542	-43.2301609	48	28291	2018-03-15T10:27:40.108Z
0.8356019	7.8197017	8.020821	-22.8586542	-43.2301609	44	28470	2018-03-15T10:27:40.287Z
0.97446984	7.0798707	5.33205	-22.8586542	-43.2301609	53	28651	2018-03-15T10:27:40.467Z
0.89067024	8.504464	6.445388	-22.8586542	-43.2301609	53	28830	2018-03-15T10:27:40.647Z
0.42139238	6.811712	5.7630196	-22.8586542	-43.2301609	50	29011	2018-03-15T10:27:40.828Z
0.66800267	4.932206	3.8308396	-22.8586542	-43.2301609	52	29191	2018-03-15T10:27:41.008Z
1.0965779	5.1021996	7.90829	-22.8586542	-43.2301609	33	29367	2018-03-15T10:27:41.183Z
1.1947432	7.534783	9.651321	-22.8586542	-43.2301609	38	29546	2018-03-15T10:27:41.363Z
1.3575538	7.355212	8.174054	-22.8586542	-43.2301609	42	29729	2018-03-15T10:27:41.546Z
0.72546524	6.656084	7.778999	-22.8586542	-43.2301609	41	29910	2018-03-15T10:27:41.727Z
1.4700848	6.280183	6.5555243	-22.8586542	-43.2301609	45	30089	2018-03-15T10:27:41.905Z
1.2522057	5.95935	7.388732	-22.8586542	-43.2301609	39	30270	2018-03-15T10:27:42.087Z
1.2186859	7.099025	7.7766047	-22.8586542	-43.2301609	43	30449	2018-03-15T10:27:42.266Z
0.47167215	6.7039695	7.8915296	-22.8586542	-43.2301609	40	30632	2018-03-15T10:27:42.448Z
0.4956149	6.699181	6.0599093	-22.8586542	-43.2301609	48	30808	2018-03-15T10:27:42.624Z
1.1779832	7.7861814	5.90907	-22.8586542	-43.2301609	53	30991	2018-03-15T10:27:42.807Z
0.87151605	7.1373334	6.771009	-22.8586542	-43.2301609	47	31168	2018-03-15T10:27:42.984Z
0.6464542	7.6712565	8.243488	-22.8586542	-43.2301609	43	31350	2018-03-15T10:27:43.167Z
-0.10774237	7.637737	7.6042166	-22.8586542	-43.2301609	45	31532	2018-03-15T10:27:43.348Z
0.8284191	7.307327	6.976917	-22.8586566	-43.2301407	47	31704	2018-03-15T10:27:43.520Z
0.28970724	7.5659084	6.9122715	-22.8586566	-43.2301407	48	31890	2018-03-15T10:27:43.706Z
0.9912298	7.2426815	7.022408	-22.8586566	-43.2301407	46	32068	2018-03-15T10:27:43.884Z
0.24182175	6.0048413	7.0104365	-22.8586566	-43.2301407	41	32248	2018-03-15T10:27:44.064Z
1.0702409	5.9665327	7.632948	-22.8586566	-43.2301407	38	32430	2018-03-15T10:27:44.246Z
1.0223553	5.707951	7.7837873	-22.8586566	-43.2301407	37	32609	2018-03-15T10:27:44.425Z
0.91461295	6.665661	6.646507	-22.8586566	-43.2301407	45	32790	2018-03-15T10:27:44.607Z
0.83081335	5.3919067	7.407886	-22.8586566	-43.2301407	36	32969	2018-03-15T10:27:44.786Z
1.8795058	5.140508	6.4142623	-22.8586566	-43.2301407	40	33148	2018-03-15T10:27:44.965Z
1.2210802	6.5818615	8.339259	-22.8586566	-43.2301407	39	33329	2018-03-15T10:27:45.145Z
1.6783867	5.7630196	8.226728	-22.8586566	-43.2301407	36	33509	2018-03-15T10:27:45.325Z
1.0870007	7.7167478	7.692805	-22.8586566	-43.2301407	45	33689	2018-03-15T10:27:45.505Z
1.0798179	7.26423	8.985713	-22.8586566	-43.2301407	39	33871	2018-03-15T10:27:45.687Z
0.9026416	5.446975	7.206767	-22.8586566	-43.2301407	37	34044	2018-03-15T10:27:45.860Z
0.88109314	6.265817	8.492493	-22.8586566	-43.2301407	37	34227	2018-03-15T10:27:46.043Z
0.5961744	5.564295	7.953781	-22.8586566	-43.2301407	35	34409	2018-03-15T10:27:46.226Z
0.50040346	5.2290964	8.46855	-22.8586566	-43.2301407	32	34586	2018-03-15T10:27:46.403Z
0.43575802	5.6504884	8.648121	-22.8586566	-43.2301407	33	34769	2018-03-15T10:27:46.586Z
0.888276	6.3472223	7.745479	-22.8586566	-43.2301407	40	34948	2018-03-15T10:27:46.764Z
0.6895511	6.3472223	7.8627987	-22.8586566	-43.2301407	39	35129	2018-03-15T10:27:46.945Z
0.5985687	5.4517636	8.2027855	-22.8586566	-43.2301407	34	35309	2018-03-15T10:27:47.125Z
0.48124924	6.1532865	7.395915	-22.8586566	-43.2301407	40	35496	2018-03-15T10:27:47.313Z
0.10774237	6.4405994	6.3472223	-22.8586566	-43.2301407	45	35669	2018-03-15T10:27:47.486Z
-0.18914771	6.4501762	7.6281595	-22.8586566	-43.2301407	40	35849	2018-03-15T10:27:47.666Z
0.26097596	6.7566433	9.814133	-22.8586566	-43.2301407	35	36029	2018-03-15T10:27:47.846Z
0.102953814	6.2059603	8.028004	-22.8586566	-43.2301407	38	36211	2018-03-15T10:27:48.027Z
-0.090982445	6.675238	8.497281	-22.8586566	-43.2301407	38	36389	2018-03-15T10:27:48.205Z
0.38547826	5.849213	7.4868975	-22.8586566	-43.2301407	38	36570	2018-03-15T10:27:48.386Z
0.05985687	7.0798707	7.599428	-22.8586566	-43.2301407	43	36750	2018-03-15T10:27:48.566Z
0.56265455	6.3208857	7.9609637	-22.858775	-43.2297053	39	36924	2018-03-15T10:27:48.740Z
0.84278476	7.6521025	7.2378926	-22.858775	-43.2297053	47	37108	2018-03-15T10:27:48.924Z
0.9505271	5.791751	6.186806	-22.858775	-43.2297053	43	37289	2018-03-15T10:27:49.105Z
0.20351335	5.1716337	7.3480296	-22.858775	-43.2297053	35	37469	2018-03-15T10:27:49.285Z
0.7853221	7.412675	7.2378926	-22.858775	-43.2297053	46	37645	2018-03-15T10:27:49.462Z
0.63208854	5.9808984	8.41827	-22.858775	-43.2297053	36	37829	2018-03-15T10:27:49.646Z
0.7134939	6.0886407	8.059129	-22.858775	-43.2297053	37	38033	2018-03-15T10:27:49.850Z
1.2785428	6.368771	8.152506	-22.858775	-43.2297053	39	38189	2018-03-15T10:27:50.005Z
1.4174107	6.4525704	7.6904106	-22.858775	-43.2297053	41	38367	2018-03-15T10:27:50.184Z
0.818842	5.6672482	7.022408	-22.858775	-43.2297053	39	38549	2018-03-15T10:27:50.366Z
1.2857256	6.4789076	7.6904106	-22.858775	-43.2297053	41	38728	2018-03-15T10:27:50.544Z
0.7877164	7.058322	8.430242	-22.858775	-43.2297053	40	38908	2018-03-15T10:27:50.725Z
0.58420306	6.526793	7.151699	-22.858775	-43.2297053	42	39083	2018-03-15T10:27:50.899Z
1.0822122	5.954561	7.2809896	-22.858775	-43.2297053	40	39267	2018-03-15T10:27:51.083Z
0.14844504	5.5906315	7.6688623	-22.858775	-43.2297053	36	39448	2018-03-15T10:27:51.265Z
1.0439038	6.4405994	7.7239304	-22.858775	-43.2297053	40	39625	2018-03-15T10:27:51.442Z
0.90503585	6.6800265	7.570697	-22.858775	-43.2297053	42	39808	2018-03-15T10:27:51.625Z
0.28731298	6.4501762	7.7095647	-22.858775	-43.2297053	40	39988	2018-03-15T10:27:51.804Z
0.68715686	7.8316727	7.848433	-22.858775	-43.2297053	45	40167	2018-03-15T10:27:51.983Z
0.48124924	5.7965393	7.7119594	-22.858775	-43.2297053	37	40343	2018-03-15T10:27:52.159Z
1.0558752	6.8907228	6.5818615	-22.858775	-43.2297053	47	40525	2018-03-15T10:27:52.342Z
-0.08140534	6.280183	7.1373334	-22.858775	-43.2297053	41	40707	2018-03-15T10:27:52.523Z
0.4764607	6.2586346	7.106208	-22.858775	-43.2297053	41	40887	2018-03-15T10:27:52.703Z
0.2083019	7.1397276	9.076695	-22.858775	-43.2297053	38	41068	2018-03-15T10:27:52.884Z
2.5522969	8.377567	7.632948	-22.858775	-43.2297053	49	41246	2018-03-15T10:27:53.063Z
-0.56744313	7.738296	9.232324	-22.858775	-43.2297053	40	41424	2018-03-15T10:27:53.240Z
0.4285752	5.8851275	9.814133	-22.8604464	-43.2277424	31	41602	2018-03-15T10:27:53.418Z
-0.45730647	6.0263896	6.1915946	-22.8604464	-43.2277424	44	41783	2018-03-15T10:27:53.599Z
-0.06943397	6.055121	7.805336	-22.8604464	-43.2277424	38	41962	2018-03-15T10:27:53.778Z
0.15802214	5.4565525	8.298556	-22.8604464	-43.2277424	33	42142	2018-03-15T10:27:53.958Z
-0.043096945	6.1628633	8.348836	-22.8604464	-43.2277424	36	42322	2018-03-15T10:27:54.138Z
1.2402344	5.7295	5.523592	-22.8604464	-43.2277424	47	42511	2018-03-15T10:27:54.328Z
-1.1348863	6.6584783	6.8691745	-22.8604464	-43.2277424	45	42690	2018-03-15T10:27:54.506Z
-0.11013664	7.5036573	11.62181	-22.8604464	-43.2277424	33	43403	2018-03-15T10:27:55.219Z
0.5698374	12.955421	4.913052	-22.8604464	-43.2277424	69	43592	2018-03-15T10:27:55.409Z
1.3886794	6.694392	8.593052	-22.8604464	-43.2277424	39	43778	2018-03-15T10:27:55.594Z
-0.5219519	7.108602	8.0926485	-22.8604464	-43.2277424	41	43942	2018-03-15T10:27:55.758Z
0.70870537	6.0000525	5.1285367	-22.8604464	-43.2277424	50	44122	2018-03-15T10:27:55.938Z
-0.05506832	7.881953	7.283384	-22.8604464	-43.2277424	47	44305	2018-03-15T10:27:56.123Z
-0.69912827	5.593026	6.589044	-22.8604464	-43.2277424	41	44487	2018-03-15T10:27:56.304Z
-0.57462597	7.142122	10.292988	-22.8604464	-43.2277424	35	44667	2018-03-15T10:27:56.484Z
-0.36871833	5.4661293	7.637737	-22.8604464	-43.2277424	36	44843	2018-03-15T10:27:56.660Z
-0.24182175	6.759038	5.7725964	-22.8604464	-43.2277424	50	45027	2018-03-15T10:27:56.843Z
0.29689008	7.8268843	6.5220046	-22.8604464	-43.2277424	50	45207	2018-03-15T10:27:57.024Z
0.04070267	6.718335	7.6090055	-22.8604464	-43.2277424	41	45388	2018-03-15T10:27:57.204Z
0.29689008	7.970541	8.2387	-22.8604464	-43.2277424	44	45565	2018-03-15T10:27:57.381Z
0.61293435	6.3472223	2.9808722	-22.8604464	-43.2277424	65	45745	2018-03-15T10:27:57.562Z
0.49082634	6.150892	6.9505796	-22.8604464	-43.2277424	42	45922	2018-03-15T10:27:57.738Z
-0.14365649	7.656891	7.877164	-22.8604464	-43.2277424	44	46105	2018-03-15T10:27:57.922Z
0.44533512	6.5651016	6.0311785	-22.8604464	-43.2277424	47	46284	2018-03-15T10:27:58.101Z
1.5179702	6.407079	8.085466	-22.8604464	-43.2277424	39	46462	2018-03-15T10:27:58.279Z
-0.35914123	6.751855	6.8260775	-22.8604464	-43.2277424	45	46642	2018-03-15T10:27:58.458Z
0.4956149	6.9218483	7.228316	-22.8604464	-43.2277424	44	46826	2018-03-15T10:27:58.642Z
0.7541966	5.521198	7.9130783	-22.8604464	-43.2277424	35	47002	2018-03-15T10:27:58.818Z
1.3695252	6.5746784	7.7861814	-22.8604464	-43.2277424	41	47223	2018-03-15T10:27:59.039Z
0.75659084	7.0439563	10.805362	-22.8604464	-43.2277424	33	47362	2018-03-15T10:27:59.178Z
0.2657645	6.2706056	4.312089	-22.8604464	-43.2277424	56	47546	2018-03-15T10:27:59.362Z
0.076616794	6.778192	8.05434	-22.860796	-43.2273318	40	47722	2018-03-15T10:27:59.538Z
0.4285752	7.0535336	3.921822	-22.860796	-43.2273318	61	47903	2018-03-15T10:27:59.719Z
0.84278476	4.908263	8.241094	-22.860796	-43.2273318	31	48082	2018-03-15T10:27:59.898Z
1.1061549	6.481302	5.1093826	-22.860796	-43.2273318	52	48263	2018-03-15T10:28:00.079Z
-0.18196489	7.3049326	7.8556156	-22.860796	-43.2273318	43	48442	2018-03-15T10:28:00.258Z
-0.9026416	6.3137026	8.008849	-22.860796	-43.2273318	39	48623	2018-03-15T10:28:00.439Z
